	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
boldine	0.577704918032787	0.08696	0.563511666666667	0.75	4	0.0425531914893617	TRUE
harmaline	0.600655737704918	0.06646	0.501213125	0.75	4	0.028169014084507	TRUE
harman	0.281147540983607	0.82503	0.958056754617414	0.25	4	0.75	FALSE
quinisocaine	-0.449508196721311	0.29373	0.77207343373494	0.5	4	0.264	FALSE
solanine	-0.504098360655738	0.17972	0.689705014245014	0.5	4	0.207650273224044	FALSE
sulmazole	0.775081967213115	0.02266	0.280028130841121	0.666666666666667	3	0.0666666666666667	TRUE
glimepiride	0.426393442622951	0.35668	0.817677968476357	0.5	4	0.175182481751825	FALSE
vitexin	0.375245901639344	0.51659	0.888367795275591	0	4	0.384057971014493	FALSE
dydrogesterone	0.524426229508197	0.15063	0.650667730263158	0.5	4	0.116883116883117	FALSE
hydroxyachillin	-0.37983606557377	0.50114	0.888227679045093	0.5	4	0.323353293413174	FALSE
trihexyphenidyl	0.389672131147541	0.62209	0.921140496054115	0.333333333333333	3	0.871508379888268	FALSE
sulfabenzamide	-0.390491803278688	0.46681	0.885624444444444	0.5	4	0.421965317919075	FALSE
Prestwick-642	0.541475409836066	0.12787	0.617491875	0.5	4	0.389221556886228	FALSE
picrotoxinin	-0.39016393442623	0.46756	0.885624444444444	0.5	4	0.469613259668508	FALSE
gelsemine	0.397049180327869	0.44661	0.87131275	0.25	4	0.397163120567376	FALSE
canadine	-0.360819672131148	0.56701	0.909080666666667	0.5	4	0.771812080536913	FALSE
Prestwick-682	-0.264590163934426	0.8699	0.972415969257045	0.25	4	0.846153846153846	FALSE
Prestwick-692	-0.237213114754098	0.93808	0.998604378834356	0.25	4	0.965986394557823	FALSE
succinylsulfathiazole	-0.384918032786885	0.48432	0.887780586630287	0.5	4	0.376470588235294	FALSE
benzocaine	-0.277704918032787	0.83497	0.95989509202454	0.5	4	0.939597315436242	FALSE
flunisolide	0.284754098360656	0.61929	0.921140496054115	0.5	6	0.767605633802817	FALSE
mepenzolate bromide	0.278852459016393	0.7443	0.943985164938737	0.2	5	0.682119205298013	FALSE
solasodine	-0.332404371584699	0.42516	0.85470472392638	0.5	6	0.494186046511628	FALSE
eldeline	-0.265245901639344	0.70468	0.942544610069102	0.5	6	0.847953216374269	FALSE
pempidine	-0.48	0.13979	0.64205301754386	0.6	5	0.203703703703704	TRUE
promazine	0.243333333333333	0.79609	0.951325883424408	0.5	6	0.835294117647059	FALSE
famprofazone	-0.470437158469945	0.09642	0.565675	0.666666666666667	6	0.241379310344828	TRUE
metamizole sodium	0.184098360655738	0.96237	0.998604378834356	0.333333333333333	6	1	FALSE
citiolone	0.435901639344262	0.1485	0.650122073578595	0.5	6	0.159090909090909	FALSE
benfotiamine	0.234754098360656	0.88714	0.983156455160745	0.4	5	0.876543209876543	FALSE
Prestwick-664	-0.363989071038251	0.32115	0.787238483146067	0.5	6	0.520231213872832	FALSE
Prestwick-674	0.406338797814208	0.20916	0.707128512820513	0.333333333333333	6	0.212328767123288	FALSE
heliotrine	-0.239562841530055	0.81012	0.953639460431654	0.5	6	0.885572139303483	FALSE
sulfamerazine	-0.438852459016393	0.21501	0.710083656716418	0.4	5	0.262569832402235	FALSE
bromopride	-0.295846994535519	0.5706	0.909080666666667	0.5	6	0.676470588235294	FALSE
isosorbide	-0.377540983606557	0.50867	0.888227679045093	0.25	4	0.473684210526316	FALSE
fludroxycortide	0.28672131147541	0.71484	0.942544610069102	0.2	5	0.714285714285714	FALSE
halcinonide	0.284754098360656	0.72212	0.942544610069102	0.4	5	0.785714285714286	FALSE
Prestwick-665	0.349344262295082	0.47108	0.886283275862069	0.4	5	0.5	FALSE
Prestwick-675	0.283934426229508	0.81763	0.956459043789097	0.25	4	0.88135593220339	FALSE
Prestwick-685	-0.283770491803279	0.72608	0.942544610069102	0.2	5	0.831578947368421	FALSE
acacetin	-0.450327868852459	0.12433	0.616415509433962	0.333333333333333	6	0.276243093922652	FALSE
methylbenzethonium chloride	0.391147540983607	0.24618	0.73605159453303	0.5	6	0.56020942408377	FALSE
sulfachlorpyridazine	0.592131147540984	0.03306	0.354717540983607	0.4	5	0	FALSE
helveticoside	-0.822786885245902	0.00011	0.00239983333333333	1	6	0	TRUE
lanatoside C	-0.76	0.00048	0.0101341935483871	1	6	0.0531914893617021	TRUE
beta-escin	-0.50896174863388	0.05845	0.48733152866242	0.666666666666667	6	0.107438016528926	TRUE
lycorine	0.684590163934426	0.00768	0.1340416	0.2	5	0.123456790123457	FALSE
ethotoin	-0.399945355191257	0.2244	0.71995	0.666666666666667	6	0.5625	TRUE
chlorcyclizine	0.255355191256831	0.74632	0.943985164938737	0.333333333333333	6	0.84	FALSE
pramocaine	-0.368688524590164	0.4018	0.849690126582278	0.2	5	0.358024691358025	FALSE
myosmine	-0.353715846994536	0.35306	0.810799192982456	0.666666666666667	6	0.624309392265193	TRUE
benzamil	0.363551912568306	0.32255	0.789192429906542	0.333333333333333	6	0.426751592356688	FALSE
foliosidine	0.381311475409836	0.27162	0.754912250530785	0.333333333333333	6	0.3515625	FALSE
gossypol	0.255628415300546	0.74529	0.943985164938737	0.5	6	0.878453038674033	FALSE
karakoline	-0.213333333333333	0.89833	0.985252957746479	0.333333333333333	6	0.944	FALSE
etiocholanolone	-0.169016393442623	0.98181	0.998604378834356	0.333333333333333	6	0.993506493506494	FALSE
diphenylpyraline	-0.256939890710383	0.73992	0.943985164938737	0.333333333333333	6	0.8	FALSE
finasteride	-0.24224043715847	0.80021	0.9522499	0.333333333333333	6	0.939024390243902	FALSE
betonicine	-0.272513661202186	0.67447	0.93892739039666	0.333333333333333	6	0.759493670886076	FALSE
tiapride	0.518196721311475	0.08885	0.564134734299517	0.6	5	0.0661764705882353	TRUE
griseofulvin	-0.193114754098361	0.97153	0.998604378834356	0.4	5	0.96969696969697	FALSE
dilazep	-0.323934426229508	0.56797	0.909080666666667	0.4	5	0.675862068965517	FALSE
riluzole	-0.212295081967213	0.93846	0.998604378834356	0.4	5	0.905063291139241	FALSE
sulfamethoxazole	0.197213114754098	0.96469	0.998604378834356	0.2	5	0.968253968253968	FALSE
nalidixic acid	0.301967213114754	0.65441	0.937088335135135	0.4	5	0.496062992125984	FALSE
metaraminol	0.198360655737705	0.98905	0.998604378834356	0.25	4	0.992481203007519	FALSE
kawain	0.462786885245902	0.16786	0.672618475609756	0.6	5	0.202453987730061	TRUE
mebendazole	-0.520655737704918	0.08603	0.563511666666667	0.8	5	0.284313725490196	TRUE
clemizole	-0.354918032786885	0.45104	0.87131275	0.4	5	0.585034013605442	FALSE
ofloxacin	0.468196721311475	0.15816	0.657242666666667	0.2	5	0.107913669064748	FALSE
nitrofurantoin	0.26327868852459	0.80019	0.9522499	0.4	5	0.84	FALSE
mephenesin	0.252622950819672	0.83583	0.95989509202454	0.4	5	0.865248226950355	FALSE
pentolonium	0.251639344262295	0.83889	0.960501634615385	0.4	5	0.834437086092715	FALSE
salbutamol	-0.395573770491803	0.31929	0.786433421052632	0.6	5	0.26865671641791	TRUE
trimethoprim	-0.184262295081967	0.98286	0.998604378834356	0.4	5	0.967948717948718	FALSE
fenbufen	-0.36792349726776	0.30913	0.779646429942418	0.5	6	0.393063583815029	FALSE
tropicamide	0.234153005464481	0.83068	0.958056754617414	0.166666666666667	6	0.818840579710145	FALSE
lomefloxacin	-0.386229508196721	0.25869	0.746158150537634	0.666666666666667	6	0.384615384615385	TRUE
hydralazine	-0.210054644808743	0.90747	0.985252957746479	0.333333333333333	6	0.878306878306878	FALSE
6-benzylaminopurine	-0.39655737704918	0.31671	0.785176875	0.4	5	0.292682926829268	FALSE
prilocaine	0.286448087431694	0.61211	0.917842643020595	0.333333333333333	6	0.642276422764228	FALSE
metoclopramide	0.127377049180328	0.99956	0.99956	0.333333333333333	6	1	FALSE
ketoprofen	0.192295081967213	0.94826	0.998604378834356	0.333333333333333	6	0.953846153846154	FALSE
nefopam	0.323114754098361	0.57057	0.909080666666667	0.2	5	0.664670658682635	FALSE
orphenadrine	0.252622950819672	0.75831	0.943985164938737	0.333333333333333	6	0.846153846153846	FALSE
phenelzine	0.311147540983607	0.50594	0.888227679045093	0.333333333333333	6	0.473282442748092	FALSE
camptothecin	-0.873114754098361	0.00382	0.0704278873239437	1	3	0.136363636363636	TRUE
indapamide	0.453715846994535	0.11898	0.615592173913043	0.666666666666667	6	0.0808823529411765	TRUE
mexiletine	0.328196721311475	0.44006	0.869033846153846	0.5	6	0.408450704225352	FALSE
ethisterone	-0.337377049180328	0.40845	0.849690126582278	0.333333333333333	6	0.386075949367089	FALSE
vincamine	-0.358032786885246	0.33947	0.809421542553191	0.5	6	0.508771929824561	FALSE
dantrolene	0.411748633879781	0.19669	0.698935243243243	0.5	6	0.262820512820513	FALSE
flutamide	0.328852459016393	0.54934	0.903685106382979	0.4	5	0.613924050632911	FALSE
fenbendazole	0.348196721311475	0.60915	0.917842643020595	0.25	4	0.722513089005236	FALSE
proglumide	-0.478360655737705	0.14216	0.646136944444445	0.4	5	0.120218579234973	FALSE
lisinopril	-0.569344262295082	0.19041	0.69817	0.333333333333333	3	0.236559139784946	FALSE
ifenprodil	-0.47	0.2451	0.73605159453303	0.75	4	0.522988505747126	TRUE
flavoxate	-0.560163934426229	0.10541	0.577329246861925	0.75	4	0.0666666666666667	TRUE
difenidol	-0.478142076502732	0.38492	0.840923416666667	0.666666666666667	3	0.566666666666667	TRUE
triprolidine	0.338196721311475	0.64274	0.934309634146341	0.25	4	0.597402597402597	FALSE
fenoterol	-0.293989071038251	0.90089	0.985252957746479	0.333333333333333	3	0.915584415584416	FALSE
trazodone	-0.367322404371585	0.68405	0.93892739039666	0.666666666666667	3	0.876404494382023	TRUE
lincomycin	0.457814207650273	0.43762	0.869033846153846	0.666666666666667	3	0.393700787401575	TRUE
flunarizine	-0.492295081967213	0.1998	0.700710104986877	0.5	4	0.339393939393939	FALSE
bufexamac	-0.316393442622951	0.71643	0.942544610069102	0.25	4	0.8	FALSE
norethisterone	-0.349672131147541	0.60423	0.917842643020595	0.25	4	0.707317073170732	FALSE
doxepin	-0.424043715846995	0.52666	0.891847270375162	0.666666666666667	3	0.490322580645161	TRUE
cortisone	-0.752786885245902	0.03001	0.338647327586207	1	3	0.031413612565445	TRUE
homochlorcyclizine	-0.321475409836066	0.69946	0.941040503597122	0.5	4	0.6875	FALSE
glafenine	-0.294754098360656	0.78466	0.950192680695334	0.5	4	0.883720930232558	FALSE
telenzepine	-0.186229508196721	0.99469	0.998604378834356	0.25	4	1	FALSE
aminoglutethimide	0.567213114754098	0.1944	0.698935243243243	0.333333333333333	3	0.201388888888889	FALSE
nortriptyline	-0.568032786885246	0.0968	0.565675	0.75	4	0.145985401459854	TRUE
dyclonine	0.555573770491803	0.11045	0.596483827160494	0.25	4	0.125	FALSE
diethylcarbamazine	-0.364262295081967	0.55527	0.905671506849315	0.5	4	0.476683937823834	FALSE
pimethixene	-0.391639344262295	0.6167	0.921140496054115	0	3	0.675925925925926	FALSE
econazole	0.381475409836066	0.49549	0.887780586630287	0.25	4	0.712820512820513	FALSE
enalapril	0.430491803278689	0.34541	0.809421542553191	0.25	4	0.300699300699301	FALSE
dropropizine	-0.443770491803279	0.30833	0.779646429942418	0.5	4	0.359116022099448	FALSE
niflumic acid	0.35327868852459	0.59204	0.917136520710059	0.5	4	0.492647058823529	FALSE
dimenhydrinate	0.652131147540984	0.03352	0.356729105691057	0.25	4	0.0289017341040462	FALSE
fenofibrate	-0.250218579234973	0.97213	0.998604378834356	0.333333333333333	3	0.974193548387097	FALSE
chenodeoxycholic acid	0.529016393442623	0.14444	0.64835845890411	0.5	4	0.483516483516484	FALSE
pergolide	-0.354098360655738	0.58938	0.91626890736342	0.5	4	0.6	FALSE
bupivacaine	-0.654590163934426	0.03242	0.350725454545455	0.25	4	0.0185185185185185	FALSE
pinacidil	-0.305737704918033	0.751	0.943985164938737	0.5	4	0.734806629834254	FALSE
isotretinoin	0.265409836065574	0.86805	0.972415969257045	0.25	4	0.919354838709677	FALSE
disopyramide	0.386065573770492	0.48059	0.887780586630287	0.5	4	0.524475524475524	FALSE
bumetanide	0.536885245901639	0.13356	0.62696425	0.25	4	0.353658536585366	FALSE
perhexiline	-0.206229508196721	0.98377	0.998604378834356	0.5	4	1	FALSE
acemetacin	0.279344262295082	0.83023	0.958056754617414	0.5	4	0.926553672316384	FALSE
clemastine	-0.367978142076503	0.68223	0.93892739039666	0.666666666666667	3	0.725	TRUE
digoxin	-0.742950819672131	0.00858	0.14399	0.75	4	0.0510204081632653	TRUE
meclozine	0.395573770491803	0.31929	0.786433421052632	0	5	0.359477124183007	FALSE
naringin	-0.397704918032787	0.44429	0.87131275	0.5	4	0.538834951456311	FALSE
progesterone	-0.332459016393443	0.66219	0.937088335135135	0.5	4	0.644295302013423	FALSE
butoconazole	0.404098360655738	0.42418	0.85470472392638	0.25	4	0.513812154696133	FALSE
biotin	0.369344262295082	0.67866	0.93892739039666	0.333333333333333	3	0.705882352941177	FALSE
cephaeline	0.621639344262295	0.02148	0.270358846153846	0	5	0.465753424657534	FALSE
velnacrine	-0.420983606557377	0.37272	0.828336977928693	0.25	4	0.276470588235294	FALSE
melatonin	0.577213114754098	0.08733	0.563511666666667	0.5	4	0.0641025641025641	FALSE
neostigmine bromide	0.278852459016393	0.83174	0.958056754617414	0.5	4	0.811594202898551	FALSE
amiodarone	-0.30016393442623	0.66125	0.937088335135135	0.4	5	0.850299401197605	FALSE
bisacodyl	-0.812786885245902	0.00237	0.0449613043478261	1	4	0.0241935483870968	TRUE
colecalciferol	0.220983606557377	0.96735	0.998604378834356	0.25	4	0.984375	FALSE
carbimazole	0.832786885245902	0.00936	0.153153	1	3	0.0180722891566265	TRUE
pilocarpine	0.642131147540984	0.0385	0.378921052631579	0.5	4	0.15	FALSE
menadione	-0.299508196721311	0.98078	0.998604378834356	0.5	2	0.977011494252874	FALSE
niridazole	0.412295081967213	0.39857	0.8474075	0.5	4	0.317829457364341	FALSE
amphotericin B	0.441475409836066	0.31494	0.785176875	0.5	4	0.365384615384615	FALSE
ergocalciferol	0.607868852459016	0.06076	0.490953855421687	0.5	4	0.0552147239263804	FALSE
cisapride	0.282786885245902	0.82072	0.956654033837934	0.5	4	0.83030303030303	FALSE
epiandrosterone	-0.415573770491803	0.38876	0.843925107794362	0.5	4	0.492537313432836	FALSE
dicloxacillin	-0.356065573770492	0.58287	0.91437177245509	0.5	4	0.582822085889571	FALSE
dinoprost	0.448032786885246	0.29774	0.77569310139165	0.5	4	0.431952662721893	FALSE
ceforanide	0.491475409836066	0.20131	0.700710104986877	0.25	4	0.351724137931034	FALSE
puromycin	0.773770491803279	0.00515	0.0936298611111111	0	4	0.157303370786517	FALSE
serotonin	0.265245901639344	0.7934	0.950192680695334	0.2	5	0.792592592592593	FALSE
metixene	0.252459016393443	0.89944	0.985252957746479	0.25	4	0.93956043956044	FALSE
vigabatrin	0.46879781420765	0.40946	0.849690126582278	0.666666666666667	3	0.670588235294118	TRUE
fluoxetine	0.364754098360656	0.55334	0.904272234706617	0.25	4	0.730569948186529	FALSE
glycocholic acid	-0.369344262295082	0.53732	0.903685106382979	0.5	4	0.622093023255814	FALSE
pirenperone	-0.281967213114754	0.73257	0.942569921491658	0.4	5	0.7375	FALSE
ciclopirox	-0.873770491803279	0.00045	0.00965655737704918	1	4	0.0283018867924528	TRUE
hexetidine	-0.329344262295082	0.6729	0.93892739039666	0.5	4	0.758241758241758	FALSE
cefotiam	0.497704918032787	0.19011	0.69817	0.5	4	0.310126582278481	FALSE
nitrofural	0.381475409836066	0.49572	0.887780586630287	0.25	4	0.522875816993464	FALSE
biperiden	-0.48344262295082	0.13411	0.62696425	0.4	5	0.442176870748299	FALSE
iohexol	-0.565573770491803	0.09933	0.571633644067797	0.5	4	0.211678832116788	FALSE
thiostrepton	0.509016393442623	0.17196	0.681780660660661	0	4	0.446078431372549	FALSE
salsolidin	0.317049180327869	0.71405	0.942544610069102	0.5	4	0.683544303797468	FALSE
probenecid	-0.376229508196721	0.51343	0.888367795275591	0.5	4	0.444444444444444	FALSE
selegiline	-0.27016393442623	0.85561	0.965511629310345	0.5	4	0.878980891719745	FALSE
6-azathymine	-0.705573770491803	0.01505	0.214135326086957	1	4	0.028735632183908	TRUE
omeprazole	-0.208032786885246	0.98228	0.998604378834356	0.5	4	0.995073891625616	FALSE
cetirizine	0.406393442622951	0.41705	0.854010358255452	0	4	0.60952380952381	FALSE
norcyclobenzaprine	-0.500983606557377	0.18479	0.689705014245014	0.75	4	0.415384615384615	TRUE
L-methionine sulfoximine	0.302950819672131	0.76007	0.943985164938737	0.25	4	0.717391304347826	FALSE
phenacetin	0.511311475409836	0.16854	0.672618475609756	0.5	4	0.106870229007634	FALSE
betahistine	-0.461475409836066	0.26429	0.746158150537634	0.75	4	0.445714285714286	TRUE
benperidol	0.301311475409836	0.76514	0.943985164938737	0.5	4	0.713333333333333	FALSE
propylthiouracil	-0.212459016393443	0.9779	0.998604378834356	0.25	4	0.994791666666667	FALSE
etifenin	0.364754098360656	0.55334	0.904272234706617	0.25	4	0.514492753623188	FALSE
pyrazinamide	-0.48344262295082	0.21665	0.710083656716418	0.75	4	0.362162162162162	TRUE
tiabendazole	-0.44	0.31852	0.786433421052632	0	4	0.533980582524272	FALSE
atovaquone	-0.325300546448087	0.80807	0.952836534653465	0.333333333333333	3	0.827027027027027	FALSE
tobramycin	-0.603934426229508	0.06392	0.496573	0.75	4	0.162921348314607	TRUE
tolazamide	-0.295245901639344	0.89812	0.985252957746479	0.333333333333333	3	0.822222222222222	FALSE
cefaclor	-0.355409836065574	0.58517	0.915158339307049	0.5	4	0.654761904761905	FALSE
terconazole	-0.375573770491803	0.51525	0.888367795275591	0.5	4	0.449612403100775	FALSE
orciprenaline	0.520819672131148	0.15549	0.65491821086262	0	4	0.138728323699422	FALSE
trimethadione	0.477540983606557	0.22831	0.723626610169492	0.25	4	0.208333333333333	FALSE
rifampicin	0.433114754098361	0.33808	0.809421542553191	0	4	0.555555555555556	FALSE
methoxamine	0.461475409836066	0.26454	0.746158150537634	0.5	4	0.243589743589744	FALSE
tetramisole	-0.223606557377049	0.96364	0.998604378834356	0.5	4	0.977272727272727	FALSE
nifuroxazide	0.27983606557377	0.82915	0.958056754617414	0.25	4	0.847953216374269	FALSE
colistin	0.244918032786885	0.91939	0.991090765432099	0.25	4	0.978142076502732	FALSE
tiaprofenic acid	0.378032786885246	0.507	0.888227679045093	0.25	4	0.486486486486487	FALSE
sisomicin	0.331311475409836	0.6666	0.938257419354839	0.25	4	0.575949367088608	FALSE
lovastatin	0.545573770491803	0.1226	0.616415509433962	0.25	4	0.274725274725275	FALSE
ethionamide	0.477978142076503	0.38545	0.840923416666667	0.666666666666667	3	0.421052631578947	TRUE
R-atenolol	-0.396885245901639	0.4471	0.87131275	0.5	4	0.35978835978836	FALSE
pregnenolone	0.471803278688525	0.24145	0.73605159453303	0.5	4	0.348387096774194	FALSE
vancomycin	0.382950819672131	0.49073	0.887780586630287	0	4	0.672619047619048	FALSE
nystatin	-0.587978142076503	0.16022	0.662676088328076	0.666666666666667	3	0.23021582733813	TRUE
tenoxicam	0.33344262295082	0.65883	0.937088335135135	0.5	4	0.728915662650602	FALSE
suxibuzone	0.406065573770492	0.41806	0.854010358255452	0.25	4	0.294117647058824	FALSE
skimmianine	-0.251639344262295	0.90173	0.985252957746479	0.5	4	0.957894736842105	FALSE
ricinine	-0.218524590163934	0.97086	0.998604378834356	0.25	4	0.963855421686747	FALSE
estropipate	-0.41327868852459	0.39574	0.8474075	0.25	4	0.441379310344828	FALSE
tetryzoline	0.37672131147541	0.65844	0.937088335135135	0	3	0.550632911392405	FALSE
benzethonium chloride	0.705081967213115	0.05112	0.461490206896552	0.333333333333333	3	0.105263157894737	FALSE
fluorometholone	0.539672131147541	0.12994	0.620352173913044	0.75	4	0.0909090909090909	TRUE
etanidazole	0.52672131147541	0.14738	0.649755973154362	0	4	0.10077519379845	FALSE
kinetin	-0.365737704918033	0.54985	0.903685106382979	0.25	4	0.471698113207547	FALSE
anabasine	0.43327868852459	0.50181	0.888227679045093	0.333333333333333	3	0.439393939393939	FALSE
delsoline	0.35655737704918	0.58144	0.91437177245509	0.5	4	0.6	FALSE
Prestwick-689	0.47	0.2451	0.73605159453303	0.25	4	0.181159420289855	FALSE
hexestrol	-0.443770491803279	0.30855	0.779646429942418	0.75	4	0.569343065693431	TRUE
trioxysalen	-0.384426229508197	0.48592	0.887780586630287	0.5	4	0.802030456852792	FALSE
cefalotin	0.257540983606557	0.88777	0.983156455160745	0.25	4	0.876106194690266	FALSE
abamectin	0.395245901639344	0.45229	0.87131275	0.25	4	0.566666666666667	FALSE
tetrandrine	0.643770491803279	0.03763	0.374354166666667	0.75	4	0.0931372549019608	TRUE
fluorocurarine	0.44327868852459	0.30985	0.779646429942418	0	4	0.198347107438017	FALSE
napelline	-0.372459016393443	0.52623	0.891847270375162	0.5	4	0.638418079096045	FALSE
cefmetazole	0.203934426229508	0.98553	0.998604378834356	0.5	4	0.988235294117647	FALSE
strophanthidin	-0.730819672131148	0.01031	0.164492409638554	0.75	4	0.0224719101123595	TRUE
cefuroxime	0.462950819672131	0.26082	0.746158150537634	0.5	4	0.163120567375887	FALSE
altizide	0.764754098360656	0.00616	0.110458082191781	0.75	4	0	TRUE
sulfaquinoxaline	0.689180327868852	0.05997	0.487582173913043	0.333333333333333	3	0.14	FALSE
nadide	0.378196721311475	0.50644	0.888227679045093	0.5	4	0.528571428571429	FALSE
terazosin	0.519016393442623	0.15804	0.657242666666667	0.5	4	0.387640449438202	FALSE
butamben	0.445081967213115	0.30528	0.779646429942418	0.5	4	0.422857142857143	FALSE
alclometasone	-0.319508196721311	0.70602	0.942544610069102	0.5	4	0.714285714285714	FALSE
ramifenazone	-0.365409836065574	0.55094	0.903685106382979	0.5	4	0.515923566878981	FALSE
streptozocin	0.724590163934426	0.01122	0.172788	0.75	4	0.0238095238095238	TRUE
sulfamethizole	-0.431475409836066	0.34256	0.809421542553191	0.5	4	0.348314606741573	FALSE
phenazopyridine	-0.513770491803279	0.16506	0.668842438271605	0.5	4	0.20253164556962	FALSE
sulfapyridine	0.344754098360656	0.62107	0.921140496054115	0.25	4	0.582914572864322	FALSE
leflunomide	-0.491803278688525	0.20077	0.700710104986877	0.75	4	0.318518518518519	TRUE
podophyllotoxin	0.383770491803279	0.48818	0.887780586630287	0.25	4	0.813397129186603	FALSE
propidium iodide	-0.335245901639344	0.65293	0.937088335135135	0.5	4	0.596026490066225	FALSE
pheneticillin	0.444918032786885	0.30561	0.779646429942418	0	4	0.566037735849057	FALSE
metoprolol	0.399016393442623	0.4401	0.869033846153846	0.25	4	0.558011049723757	FALSE
medrysone	-0.537595628415301	0.03773	0.374354166666667	0.833333333333333	6	0.427027027027027	TRUE
demeclocycline	-0.295901639344262	0.57046	0.909080666666667	0.5	6	0.790055248618785	FALSE
meclofenoxate	-0.419289617486339	0.18023	0.689705014245014	0.666666666666667	6	0.46039603960396	TRUE
levonorgestrel	-0.386885245901639	0.25709	0.746158150537634	0.5	6	0.562841530054645	FALSE
cloperastine	-0.477431693989071	0.08782	0.563511666666667	0.666666666666667	6	0.210084033613445	TRUE
sulfamethoxypyridazine	0.280819672131148	0.73683	0.943746774193548	0.2	5	0.818181818181818	FALSE
flumetasone	-0.548743169398907	0.03187	0.347648583333333	0.833333333333333	6	0.0792079207920792	TRUE
flunixin	-0.316229508196721	0.59845	0.917842643020595	0.6	5	0.733668341708543	TRUE
fenoprofen	-0.550601092896175	0.03094	0.3432	0.666666666666667	6	0.153061224489796	TRUE
furaltadone	-0.187377049180328	0.95735	0.998604378834356	0.5	6	0.971098265895954	FALSE
bendroflumethiazide	0.512185792349727	0.05564	0.478418387096774	0.5	6	0.0507246376811594	FALSE
eucatropine	-0.298251366120219	0.55978	0.909080666666667	0.333333333333333	6	0.90625	FALSE
flecainide	0.376065573770492	0.28588	0.765658142857143	0.166666666666667	6	0.21264367816092	FALSE
spiramycin	0.477868852459016	0.08741	0.563511666666667	0.333333333333333	6	0.0797546012269939	FALSE
ethoxyquin	-0.198196721311475	0.96311	0.998604378834356	0.4	5	0.942028985507246	FALSE
sulfadimidine	0.251803278688525	0.76141	0.943985164938737	0.166666666666667	6	0.744525547445255	FALSE
dicoumarol	-0.290546448087432	0.59361	0.917842643020595	0.166666666666667	6	0.461111111111111	FALSE
isocarboxazid	0.666065573770492	0.01043	0.164492409638554	0.4	5	0.0236686390532544	FALSE
mephentermine	-0.372459016393443	0.38977	0.844716771523179	0.4	5	0.2	FALSE
cefazolin	0.26672131147541	0.78825	0.950192680695334	0.2	5	0.74496644295302	FALSE
glycopyrronium bromide	0.632786885245902	0.0181	0.246377128712871	0.6	5	0.0254777070063694	TRUE
diethylstilbestrol	0.528743169398907	0.04317	0.409489347826087	0.166666666666667	6	0.294736842105263	FALSE
tinidazole	-0.231912568306011	0.83877	0.960501634615385	0.333333333333333	6	0.817142857142857	FALSE
guaifenesin	0.155300546448087	0.99327	0.998604378834356	0.333333333333333	6	1	FALSE
thiamazole	0.273606557377049	0.66948	0.93892739039666	0.333333333333333	6	0.82183908045977	FALSE
lithocholic acid	0.300382513661202	0.55069	0.903685106382979	0.333333333333333	6	0.549132947976879	FALSE
alpha-ergocryptine	0.541092896174863	0.03579	0.370230551181102	0.666666666666667	6	0.0133333333333333	TRUE
atractyloside	0.43016393442623	0.23445	0.731388166666667	0.2	5	0.572222222222222	FALSE
guanadrel	0.285409836065574	0.7198	0.942544610069102	0.4	5	0.839080459770115	FALSE
alexidine	0.334262295081967	0.6564	0.937088335135135	0.25	4	0.830769230769231	FALSE
merbromin	-0.39672131147541	0.3164	0.785176875	0.6	5	0.48780487804878	TRUE
sulfadimethoxine	-0.290655737704918	0.69949	0.941040503597122	0.6	5	0.851851851851852	TRUE
calcium folinate	0.32344262295082	0.56954	0.909080666666667	0.4	5	0.777777777777778	FALSE
mimosine	0.418196721311475	0.5428	0.903685106382979	0	3	0.611111111111111	FALSE
ribostamycin	0.20672131147541	0.9834	0.998604378834356	0.25	4	0.972027972027972	FALSE
vidarabine	-0.376885245901639	0.51104	0.888227679045093	0.5	4	0.65	FALSE
proadifen	-0.539016393442623	0.1308	0.620352173913044	0.75	4	0.173913043478261	TRUE
hexylcaine	-0.327049180327869	0.68066	0.93892739039666	0.5	4	0.625730994152047	FALSE
sulfanilamide	0.589508196721311	0.07614	0.541669891304348	0.25	4	0.053030303030303	FALSE
corbadrine	-0.403114754098361	0.42685	0.855661026033691	0.5	4	0.54375	FALSE
isoetarine	0.388032786885246	0.47434	0.887780586630287	0.5	4	0.486666666666667	FALSE
sulfametoxydiazine	-0.318196721311475	0.71048	0.942544610069102	0.5	4	0.883495145631068	FALSE
zomepirac	-0.317540983606557	0.71264	0.942544610069102	0.25	4	0.819047619047619	FALSE
drofenine	-0.213114754098361	0.97715	0.998604378834356	0.25	4	0.981132075471698	FALSE
pridinol	-0.306393442622951	0.74867	0.943985164938737	0.5	4	0.812834224598931	FALSE
hecogenin	-0.45655737704918	0.27605	0.756399351464435	0.25	4	0.403314917127072	FALSE
ebselen	-0.358852459016393	0.70796	0.942544610069102	0.333333333333333	3	0.804878048780488	FALSE
mevalolactone	0.343224043715847	0.75102	0.943985164938737	0.333333333333333	3	0.591240875912409	FALSE
pipenzolate bromide	0.491803278688525	0.20077	0.700710104986877	0	4	0.204379562043796	FALSE
isopropamide iodide	0.214590163934426	0.97556	0.998604378834356	0.25	4	0.978102189781022	FALSE
cinoxacin	-0.710327868852459	0.01404	0.204785777777778	1	4	0.0197044334975369	TRUE
