	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
harmaline	0.383114754098361	0.49046	0.760677890995261	0.75	4	0.429577464788732	TRUE
harman	0.245737704918033	0.91708	0.962586995192308	0.5	4	0.924242424242424	FALSE
quinisocaine	0.540491803278689	0.12895	0.430980831234257	1	4	0.213903743315508	TRUE
solanine	0.520819672131148	0.15549	0.458415337837838	1	4	0.116279069767442	TRUE
sulmazole	-0.483879781420765	0.37105	0.6987068	0.666666666666667	3	0.553672316384181	TRUE
glimepiride	0.252622950819672	0.89925	0.958565350162866	0.5	4	0.875912408759124	FALSE
vitexin	-0.225245901639344	0.96118	0.986038103448276	0.5	4	0.913793103448276	FALSE
dydrogesterone	-0.394918032786885	0.4532	0.7478566959799	0.5	4	0.40506329113924	FALSE
hydroxyachillin	-0.38	0.50054	0.762781697674419	0.5	4	0.323353293413174	FALSE
trihexyphenidyl	-0.648360655737705	0.08742	0.371518770226537	0.666666666666667	3	0.233082706766917	TRUE
sulfabenzamide	0.26327868852459	0.87337	0.94435	0.5	4	0.848920863309353	FALSE
Prestwick-642	-0.456393442622951	0.27638	0.618429777777778	0.5	4	0.455172413793103	FALSE
picrotoxinin	0.285901639344262	0.81165	0.922265494791667	0.5	4	0.778625954198473	FALSE
gelsemine	-0.470983606557377	0.24302	0.58584379373849	0.5	4	0.269005847953216	FALSE
canadine	-0.559180327868852	0.10646	0.40044867816092	0.75	4	0.38255033557047	TRUE
Prestwick-682	-0.597213114754098	0.06924	0.334447084870849	0.5	4	0.0979020979020979	FALSE
Prestwick-692	-0.807049180327869	0.00277	0.0436859036144578	1	4	0.00680272108843537	TRUE
succinylsulfathiazole	-0.442295081967213	0.31254	0.654251061806656	0.5	4	0.223529411764706	FALSE
benzocaine	-0.635901639344262	0.04218	0.269334731707317	0.75	4	0.161073825503356	TRUE
flunisolide	0.330655737704918	0.43106	0.734710338541667	0.666666666666667	6	0.542253521126761	TRUE
mepenzolate bromide	0.331147540983607	0.54007	0.785501811111111	0.6	5	0.483443708609272	TRUE
solasodine	0.329453551912568	0.43521	0.735083729032258	0.666666666666667	6	0.421428571428571	TRUE
eldeline	0.30551912568306	0.52976	0.778326704035874	0.666666666666667	6	0.673758865248227	TRUE
pempidine	0.350327868852459	0.46743	0.752602546125461	0.6	5	0.46	TRUE
promazine	0.453770491803279	0.1189	0.41692	0.833333333333333	6	0.176470588235294	TRUE
famprofazone	0.486065573770492	0.07869	0.352757568493151	0.833333333333333	6	0.217391304347826	TRUE
metamizole sodium	0.312622950819672	0.49985	0.762781697674419	0.5	6	0.663934426229508	FALSE
citiolone	0.300819672131148	0.54876	0.791981080485116	0.666666666666667	6	0.606060606060606	TRUE
benfotiamine	0.334262295081967	0.52766	0.778326704035874	0.4	5	0.611111111111111	FALSE
Prestwick-664	0.720819672131148	0.00115	0.0218166666666667	1	6	0	TRUE
Prestwick-674	0.399234972677596	0.226	0.564568702290076	0.833333333333333	6	0.246575342465753	TRUE
heliotrine	0.403333333333333	0.21619	0.551002412451362	0.833333333333333	6	0.189189189189189	TRUE
sulfamerazine	0.227868852459016	0.90443	0.961737506092608	0.4	5	0.894736842105263	FALSE
bromopride	0.347704918032787	0.37287	0.6987068	0.666666666666667	6	0.359154929577465	TRUE
isosorbide	-0.338852459016393	0.6406	0.849590070921986	0.25	4	0.609022556390977	FALSE
fludroxycortide	0.491967213114754	0.12145	0.423941466666667	0.8	5	0.126984126984127	TRUE
halcinonide	0.608688524590164	0.02593	0.198480930232558	1	5	0.051948051948052	TRUE
Prestwick-665	0.552950819672131	0.05711	0.316700675105485	1	5	0.0887096774193548	TRUE
Prestwick-675	-0.315409836065574	0.71961	0.887418499061914	0.25	4	0.84020618556701	FALSE
Prestwick-685	0.263934426229508	0.79776	0.917331611208406	0.6	5	0.844262295081967	TRUE
acacetin	-0.584590163934426	0.01739	0.155120952380952	0.333333333333333	6	0.0552486187845304	FALSE
methylbenzethonium chloride	0.325464480874317	0.44981	0.744475132743363	0.666666666666667	6	0.764397905759162	TRUE
sulfachlorpyridazine	-0.339016393442623	0.50964	0.76459598407281	0.4	5	0.669724770642202	FALSE
helveticoside	-0.578196721311475	0.01955	0.162999681528662	0.666666666666667	6	0.116883116883117	TRUE
lanatoside C	-0.594754098360656	0.01456	0.144386666666667	0.666666666666667	6	0.148936170212766	TRUE
beta-escin	-0.319508196721311	0.47276	0.755104643288996	0.5	6	0.545454545454545	FALSE
lycorine	-0.574262295081967	0.04298	0.27013	0.8	5	0.293333333333333	TRUE
ethotoin	0.222896174863388	0.86987	0.943380140845071	0.666666666666667	6	0.933333333333333	TRUE
chlorcyclizine	-0.353770491803279	0.35294	0.690580657698057	0.333333333333333	6	0.241071428571429	FALSE
pramocaine	-0.341311475409836	0.50083	0.762781697674419	0.8	5	0.444444444444444	TRUE
myosmine	-0.587213114754098	0.01663	0.154608461538462	0.333333333333333	6	0.0552486187845304	FALSE
benzamil	-0.290109289617486	0.59551	0.819687266035752	0.333333333333333	6	0.748387096774194	FALSE
foliosidine	-0.612295081967213	0.01075	0.120271367521368	0.166666666666667	6	0.0380434782608696	FALSE
gossypol	-0.276393442622951	0.65723	0.858596876247505	0.666666666666667	6	0.786259541984733	TRUE
karakoline	-0.382786885245902	0.26749	0.60369725862069	0.166666666666667	6	0.4	FALSE
etiocholanolone	-0.497322404371585	0.06796	0.333182172284644	0.666666666666667	6	0.324675324675325	TRUE
diphenylpyraline	-0.387704918032787	0.25501	0.596085875	0.5	6	0.40625	FALSE
finasteride	-0.736065573770492	0.00085	0.0166067164179104	0.833333333333333	6	0.024390243902439	TRUE
betonicine	-0.479508196721311	0.0857	0.369017434210526	0.166666666666667	6	0.10126582278481	FALSE
tiapride	0.362622950819672	0.42276	0.728928948751642	0.8	5	0.433823529411765	TRUE
griseofulvin	0.457213114754098	0.17824	0.493268837209302	0.8	5	0.142857142857143	TRUE
dilazep	0.256885245901639	0.82147	0.927786220880069	0.6	5	0.910179640718563	TRUE
riluzole	0.407704918032787	0.28665	0.627466304347826	0.8	5	0.246753246753247	TRUE
sulfamethoxazole	0.263770491803279	0.79823	0.917331611208406	0.6	5	0.722222222222222	TRUE
nalidixic acid	0.386885245901639	0.3437	0.682706069802731	0.6	5	0.236220472440945	TRUE
metaraminol	0.424590163934426	0.36215	0.694726871345029	0.75	4	0.345864661654135	TRUE
kawain	0.287704918032787	0.71111	0.879813790170132	0.6	5	0.754601226993865	TRUE
mebendazole	0.371475409836066	0.39316	0.713857002762431	0.6	5	0.742857142857143	TRUE
clemizole	0.470983606557377	0.15372	0.457317	0.8	5	0.272727272727273	TRUE
ofloxacin	-0.38983606557377	0.33487	0.674376661538462	0.6	5	0.433526011560694	TRUE
nitrofurantoin	0.525573770491803	0.08132	0.35841037037037	0.8	5	0.0933333333333333	TRUE
mephenesin	0.260327868852459	0.81009	0.921292623805387	0.6	5	0.851063829787234	TRUE
pentolonium	0.393934426229508	0.32389	0.662443853354134	0.8	5	0.364238410596026	TRUE
salbutamol	0.652622950819672	0.01311	0.135744330708661	1	5	0.0391061452513966	TRUE
trimethoprim	-0.210655737704918	0.94172	0.977566597938144	0.4	5	0.903846153846154	FALSE
fenbufen	-0.308360655737705	0.51755	0.768109920634921	0.5	6	0.630057803468208	FALSE
tropicamide	0.355409836065574	0.34763	0.684282210526316	0.666666666666667	6	0.297101449275362	TRUE
lomefloxacin	-0.29551912568306	0.57188	0.808346332254585	0.333333333333333	6	0.692307692307692	FALSE
hydralazine	-0.193606557377049	0.94565	0.979900662983425	0.5	6	0.920634920634921	FALSE
6-benzylaminopurine	0.394918032786885	0.32133	0.661353726415094	0.6	5	0.216216216216216	TRUE
prilocaine	-0.329617486338798	0.43468	0.735083729032258	0.5	6	0.402116402116402	FALSE
metoclopramide	0.338688524590164	0.40399	0.715021376518219	0.5	6	0.231884057971014	FALSE
ketoprofen	-0.245409836065574	0.78812	0.91351982300885	0.333333333333333	6	0.80327868852459	FALSE
nefopam	-0.364098360655738	0.41786	0.726261558784676	0.2	5	0.393103448275862	FALSE
orphenadrine	-0.32327868852459	0.45809	0.748613995006242	0.5	6	0.435897435897436	FALSE
phenelzine	0.318524590163934	0.47649	0.755104643288996	0.666666666666667	6	0.458015267175573	TRUE
camptothecin	-0.309344262295082	0.85989	0.938934791666667	0.666666666666667	3	0.954545454545455	TRUE
indapamide	-0.211530054644809	0.90322	0.961348756097561	0.5	6	0.920454545454545	FALSE
mexiletine	0.292459016393443	0.58515	0.812593329798515	0.333333333333333	6	0.591549295774648	FALSE
ethisterone	-0.457431693989071	0.114	0.412226519337017	0.5	6	0.113924050632911	FALSE
vincamine	-0.391803278688525	0.24436	0.586912366972477	0.5	6	0.39766081871345	FALSE
dantrolene	-0.425573770491803	0.16739	0.480443013100437	0.5	6	0.269230769230769	FALSE
flutamide	0.33983606557377	0.5068	0.76459598407281	0.6	5	0.563291139240506	TRUE
fenbendazole	-0.367213114754098	0.54459	0.789444418604651	0.5	4	0.471074380165289	FALSE
proglumide	-0.380163934426229	0.36488	0.696250612244898	0.2	5	0.333333333333333	FALSE
lisinopril	0.36224043715847	0.69869	0.877911774193548	0.666666666666667	3	0.682539682539683	TRUE
ifenprodil	0.740327868852459	0.00897	0.107722293577982	1	4	0.0217391304347826	TRUE
flavoxate	0.302295081967213	0.76214	0.908986751592357	0.75	4	0.700680272108844	TRUE
difenidol	0.602295081967213	0.13912	0.446343333333333	1	3	0.113636363636364	TRUE
triprolidine	-0.42327868852459	0.36579	0.696971048034934	0.5	4	0.30379746835443	FALSE
fenoterol	0.540983606557377	0.24354	0.586018125	1	3	0.265822784810127	TRUE
trazodone	0.532732240437158	0.25975	0.596876538461538	0.666666666666667	3	0.425373134328358	TRUE
lincomycin	-0.609344262295082	0.12953	0.430980831234257	0.333333333333333	3	0.151351351351351	FALSE
flunarizine	0.62983606557377	0.04576	0.280517476635514	1	4	0.0884353741496599	TRUE
bufexamac	0.683934426229508	0.02093	0.172310503144654	1	4	0.0492957746478873	TRUE
norethisterone	0.667213114754098	0.0271	0.203872988505747	1	4	0.0675675675675676	TRUE
doxepin	0.516338797814208	0.29592	0.635015213114754	0.666666666666667	3	0.299363057324841	TRUE
cortisone	0.595245901639344	0.14922	0.455767258064516	1	3	0.214876033057851	TRUE
homochlorcyclizine	-0.240819672131148	0.92981	0.970591140350877	0.5	4	0.8984375	FALSE
glafenine	0.295245901639344	0.78298	0.911040728888889	0.5	4	0.785714285714286	FALSE
telenzepine	0.51672131147541	0.16109	0.467553902439024	0.75	4	0.0579710144927536	TRUE
aminoglutethimide	-0.318852459016393	0.83034	0.92819390264731	0.666666666666667	3	0.875	TRUE
nortriptyline	0.442459016393443	0.31214	0.654251061806656	0.5	4	0.52	FALSE
dyclonine	0.384426229508197	0.48592	0.760462230130486	0.5	4	0.534090909090909	FALSE
diethylcarbamazine	-0.355245901639344	0.58539	0.812593329798515	0.5	4	0.507772020725389	FALSE
pimethixene	0.391475409836066	0.61715	0.831120730452675	0.333333333333333	3	0.661764705882353	FALSE
econazole	0.409836065573771	0.40609	0.716079301075269	0.25	4	0.630769230769231	FALSE
enalapril	-0.354754098360656	0.58729	0.813392674418605	0.25	4	0.443786982248521	FALSE
dropropizine	-0.369672131147541	0.5362	0.781060934371524	0.5	4	0.56353591160221	FALSE
niflumic acid	-0.277213114754098	0.8362	0.930575969517358	0.5	4	0.829545454545455	FALSE
dimenhydrinate	-0.381639344262295	0.49516	0.762781697674419	0.5	4	0.482014388489209	FALSE
fenofibrate	-0.373387978142077	0.66798	0.865728534653465	0.333333333333333	3	0.748387096774194	FALSE
chenodeoxycholic acid	-0.406885245901639	0.41543	0.725063826666667	0.25	4	0.707692307692308	FALSE
pergolide	-0.472950819672131	0.23866	0.584205476635514	0.5	4	0.274074074074074	FALSE
bupivacaine	0.299016393442623	0.77216	0.909227177419355	0.75	4	0.746666666666667	TRUE
pinacidil	-0.500655737704918	0.18532	0.502244057971015	0.5	4	0.165745856353591	FALSE
isotretinoin	-0.383770491803279	0.48818	0.760462230130486	0.5	4	0.563492063492063	FALSE
disopyramide	-0.537868852459016	0.13231	0.431581188118812	0.5	4	0.136094674556213	FALSE
bumetanide	-0.44016393442623	0.31796	0.657519178515008	0.5	4	0.513513513513513	FALSE
perhexiline	0.45327868852459	0.28378	0.625338023450586	0.25	4	0.616580310880829	FALSE
acemetacin	-0.504098360655738	0.17972	0.496315358649789	0.25	4	0.348148148148148	FALSE
clemastine	-0.297431693989071	0.89265	0.956866145662848	0.666666666666667	3	0.9	TRUE
digoxin	-0.527377049180328	0.14655	0.4535916	0.5	4	0.23469387755102	FALSE
meclozine	0.699508196721311	0.00572	0.0771905154639175	1	5	0.0130718954248366	TRUE
naringin	0.500655737704918	0.18532	0.502244057971015	0.75	4	0.0754716981132075	TRUE
progesterone	0.329344262295082	0.6729	0.868868	0.5	4	0.650306748466258	FALSE
butoconazole	0.450983606557377	0.28982	0.631238569051581	0.75	4	0.353591160220994	TRUE
biotin	0.480928961748634	0.37856	0.702348757062147	0.666666666666667	3	0.308823529411765	TRUE
cephaeline	-0.594918032786885	0.03189	0.229362692307692	0.8	5	0.451807228915663	TRUE
velnacrine	-0.22	0.96862	0.986339605263158	0.5	4	0.929411764705882	FALSE
melatonin	-0.628360655737705	0.04677	0.283434861111111	0	4	0.0833333333333333	FALSE
neostigmine bromide	-0.483606557377049	0.21636	0.551002412451362	0.5	4	0.252873563218391	FALSE
amiodarone	0.57655737704918	0.04159	0.269334731707317	0.8	5	0.110344827586207	TRUE
bisacodyl	0.332459016393443	0.66219	0.860781241310824	0.5	4	0.819148936170213	FALSE
colecalciferol	0.21327868852459	0.97694	0.989028971384378	0.5	4	0.984375	FALSE
carbimazole	-0.479289617486339	0.38225	0.704043164556962	0.666666666666667	3	0.513698630136986	TRUE
pilocarpine	-0.418852459016393	0.37944	0.702348757062147	0.5	4	0.532894736842105	FALSE
menadione	0.492295081967213	0.53038	0.778326704035874	0.5	2	0.764444444444444	FALSE
niridazole	-0.401967213114754	0.43033	0.734422385919166	0.25	4	0.469945355191257	FALSE
amphotericin B	-0.423606557377049	0.3646	0.696250612244898	0.25	4	0.358974358974359	FALSE
ergocalciferol	-0.180491803278689	0.99645	0.99724	0.5	4	0.986577181208054	FALSE
cisapride	0.461475409836066	0.26454	0.600143604852686	0.75	4	0.157575757575758	TRUE
epiandrosterone	-0.408196721311475	0.41128	0.721669597855228	0.75	4	0.522388059701492	TRUE
dicloxacillin	-0.424262295081967	0.36302	0.694726871345029	0.5	4	0.355828220858896	FALSE
dinoprost	-0.704918032786885	0.01521	0.148776641791045	0.5	4	0.027972027972028	FALSE
ceforanide	-0.480327868852459	0.2228	0.560856153846154	0.25	4	0.383233532934132	FALSE
puromycin	0.26	0.88156	0.948981940789474	0.5	4	0.97752808988764	FALSE
serotonin	-0.230327868852459	0.89846	0.958565350162866	0.4	5	0.875706214689266	FALSE
metixene	-0.401639344262295	0.43174	0.734912431729519	0.5	4	0.469230769230769	FALSE
vigabatrin	-0.692459016393443	0.05825	0.320375	0.333333333333333	3	0.133802816901408	FALSE
fluoxetine	-0.564754098360656	0.1003	0.389592581602374	0.75	4	0.134453781512605	TRUE
glycocholic acid	-0.505737704918033	0.17684	0.491472526539278	0.5	4	0.174418604651163	FALSE
pirenperone	-0.378688524590164	0.36949	0.6987068	0.4	5	0.4375	FALSE
ciclopirox	-0.588688524590164	0.07678	0.348975763888889	0.5	4	0.245283018867925	FALSE
hexetidine	-0.692622950819672	0.01867	0.158684580645161	0.75	4	0.0769230769230769	TRUE
cefotiam	-0.324918032786885	0.68806	0.874396808510638	0.5	4	0.733766233766234	FALSE
nitrofural	-0.350983606557377	0.60007	0.820785402298851	0.5	4	0.584905660377358	FALSE
biperiden	-0.833606557377049	0.00026	0.0060775	1	5	0.0136054421768707	TRUE
iohexol	-0.580819672131147	0.08402	0.365389302325581	0.75	4	0.182481751824818	TRUE
thiostrepton	0.407540983606557	0.41341	0.722816168224299	0.5	4	0.71078431372549	FALSE
salsolidin	0.612622950819672	0.05714	0.316700675105485	1	4	0.00632911392405063	TRUE
probenecid	0.389180327868852	0.47085	0.755104643288996	0.75	4	0.366666666666667	TRUE
selegiline	-0.408032786885246	0.41184	0.721684819277108	0.5	4	0.369426751592357	FALSE
6-azathymine	0.365409836065574	0.55094	0.794251607929515	0.75	4	0.63768115942029	TRUE
omeprazole	0.554754098360656	0.1114	0.407325698324022	0.75	4	0.220183486238532	TRUE
cetirizine	0.6	0.06696	0.333182172284644	1	4	0.133333333333333	TRUE
norcyclobenzaprine	0.445081967213115	0.30528	0.648451954765751	0.5	4	0.516483516483517	FALSE
L-methionine sulfoximine	-0.228688524590164	0.95533	0.983118687106918	0.5	4	0.936781609195402	FALSE
phenacetin	0.34655737704918	0.61495	0.829010865087539	0.75	4	0.549618320610687	TRUE
betahistine	0.502131147540984	0.18289	0.49979751565762	0.75	4	0.277372262773723	TRUE
benperidol	-0.259180327868852	0.88369	0.950493188167625	0.5	4	0.895705521472393	FALSE
propylthiouracil	0.554754098360656	0.11127	0.407325698324022	1	4	0.241666666666667	TRUE
etifenin	-0.448852459016393	0.29524	0.635015213114754	0.5	4	0.344827586206897	FALSE
pyrazinamide	0.579672131147541	0.08511	0.367686435643564	1	4	0.094488188976378	TRUE
tiabendazole	0.678524590163934	0.02273	0.180324666666667	1	4	0	TRUE
atovaquone	0.318415300546448	0.83172	0.928943242320819	0.333333333333333	3	0.826771653543307	FALSE
tobramycin	0.482786885245902	0.21794	0.551805531914894	0.75	4	0.358208955223881	TRUE
tolazamide	-0.413060109289618	0.55744	0.796807407407407	0.333333333333333	3	0.42962962962963	FALSE
cefaclor	-0.640327868852459	0.03945	0.267565025906736	0.75	4	0.0952380952380952	TRUE
terconazole	0.404426229508197	0.42322	0.728928948751642	0.5	4	0.469945355191257	FALSE
orciprenaline	0.335737704918033	0.65155	0.85746045	0.5	4	0.630057803468208	FALSE
trimethadione	-0.320655737704918	0.70211	0.877911774193548	0.5	4	0.75	FALSE
rifampicin	-0.577213114754098	0.08738	0.371518770226537	0.5	4	0.212765957446809	FALSE
methoxamine	-0.478688524590164	0.22581	0.564568702290076	0.5	4	0.365384615384615	FALSE
tetramisole	0.381475409836066	0.49549	0.762781697674419	0.75	4	0.382352941176471	TRUE
nifuroxazide	0.294918032786885	0.78414	0.911580159857904	0.5	4	0.824561403508772	FALSE
colistin	-0.630655737704918	0.04529	0.279644386792453	0.5	4	0.116279069767442	FALSE
tiaprofenic acid	-0.511639344262295	0.1681	0.480443013100437	0.5	4	0.193939393939394	FALSE
sisomicin	-0.302295081967213	0.76214	0.908986751592357	0.25	4	0.746753246753247	FALSE
lovastatin	-0.569016393442623	0.09573	0.384783293413174	0.5	4	0.107692307692308	FALSE
ethionamide	-0.405846994535519	0.57801	0.809354	0.333333333333333	3	0.64375	FALSE
R-atenolol	-0.271311475409836	0.85252	0.935413813914501	0.5	4	0.761904761904762	FALSE
pregnenolone	-0.436393442622951	0.32895	0.66759	0.5	4	0.343949044585987	FALSE
vancomycin	-0.540491803278689	0.12895	0.430980831234257	0.75	4	0.326388888888889	TRUE
nystatin	-0.828360655737705	0.01015	0.116546929824561	1	3	0.00719424460431655	TRUE
tenoxicam	-0.334918032786885	0.65443	0.85746045	0.5	4	0.726027397260274	FALSE
suxibuzone	0.237868852459016	0.93693	0.974913648648649	0.5	4	0.867647058823529	FALSE
skimmianine	0.607540983606557	0.06094	0.325593714285714	1	4	0.131147540983607	TRUE
ricinine	0.541147540983607	0.12819	0.430980831234257	1	4	0.089041095890411	TRUE
estropipate	-0.567704918032787	0.09715	0.384783293413174	0.75	4	0.0689655172413793	TRUE
tetryzoline	0.47551912568306	0.39166	0.713814631432545	0.666666666666667	3	0.227848101265823	TRUE
benzethonium chloride	0.631967213114754	0.1033	0.394226530612245	1	3	0.178947368421053	TRUE
fluorometholone	0.324918032786885	0.68806	0.874396808510638	0.75	4	0.707792207792208	TRUE
etanidazole	0.37672131147541	0.51163	0.76459598407281	0.75	4	0.496124031007752	TRUE
kinetin	0.278032786885246	0.83391	0.929802546848382	0.5	4	0.777777777777778	FALSE
anabasine	-0.353114754098361	0.72389	0.888071237113402	0.666666666666667	3	0.766666666666667	TRUE
delsoline	0.483114754098361	0.21736	0.551403565891473	0.75	4	0.237037037037037	TRUE
Prestwick-689	0.58983606557377	0.07576	0.348975763888889	1	4	0.0507246376811594	TRUE
hexestrol	0.373934426229508	0.52133	0.771969423076923	0.75	4	0.691428571428571	TRUE
trioxysalen	0.7	0.01647	0.154608461538462	1	4	0.0521739130434783	TRUE
cefalotin	0.383606557377049	0.48866	0.760462230130486	0.75	4	0.433628318584071	TRUE
abamectin	0.328688524590164	0.67523	0.868868	0.75	4	0.76	TRUE
tetrandrine	0.471803278688525	0.24145	0.585292685185185	0.75	4	0.455882352941176	TRUE
fluorocurarine	-0.310327868852459	0.73594	0.892813215940686	0.5	4	0.785340314136126	FALSE
napelline	0.403606557377049	0.42559	0.730140642201835	0.75	4	0.496296296296296	TRUE
cefmetazole	-0.309180327868852	0.73934	0.894451072088725	0.5	4	0.654929577464789	FALSE
strophanthidin	-0.537377049180328	0.1328	0.431581188118812	0.75	4	0.112359550561798	TRUE
cefuroxime	0.290819672131148	0.79668	0.917331611208406	0.75	4	0.75177304964539	TRUE
altizide	-0.434918032786885	0.33323	0.673145169753086	0.25	4	0.313725490196078	FALSE
sulfaquinoxaline	-0.396010928961749	0.60501	0.822386386292835	0.333333333333333	3	0.666666666666667	FALSE
nadide	0.281475409836066	0.82433	0.92819390264731	0.75	4	0.878571428571429	TRUE
terazosin	-0.528852459016393	0.14463	0.453288	0.5	4	0.32089552238806	FALSE
butamben	-0.411147540983607	0.40216	0.715021376518219	0.5	4	0.437956204379562	FALSE
alclometasone	-0.380655737704918	0.49831	0.762781697674419	0.25	4	0.506493506493506	FALSE
ramifenazone	-0.307540983606557	0.74524	0.898268103130755	0.25	4	0.726114649681529	FALSE
streptozocin	-0.623606557377049	0.04976	0.294732307692308	0.75	4	0.131944444444444	TRUE
sulfamethizole	-0.450655737704918	0.29079	0.632299186046512	0.5	4	0.280898876404494	FALSE
phenazopyridine	0.364754098360656	0.55334	0.795880602409639	0.75	4	0.694805194805195	TRUE
sulfapyridine	-0.287540983606557	0.80678	0.920632926829268	0.5	4	0.805309734513274	FALSE
leflunomide	-0.388032786885246	0.47434	0.755104643288996	0.25	4	0.607407407407407	FALSE
podophyllotoxin	-0.590983606557377	0.07481	0.348585302491103	0.75	4	0.378640776699029	TRUE
propidium iodide	-0.36672131147541	0.54622	0.790057436464088	0.25	4	0.456953642384106	FALSE
pheneticillin	-0.797049180327869	0.0034	0.0517511627906977	1	4	0.0130718954248366	TRUE
metoprolol	-0.358032786885246	0.57666	0.809354	0.25	4	0.625954198473282	FALSE
medrysone	0.60792349726776	0.01172	0.12346488	0.833333333333333	6	0.149606299212598	TRUE
demeclocycline	0.464644808743169	0.10424	0.396266550724638	0.833333333333333	6	0.16793893129771	TRUE
meclofenoxate	0.44	0.14118	0.450742975609756	0.833333333333333	6	0.272727272727273	TRUE
levonorgestrel	0.38448087431694	0.26298	0.598679686956522	0.833333333333333	6	0.503875968992248	TRUE
cloperastine	0.366065573770492	0.31472	0.654251061806656	0.333333333333333	6	0.704663212435233	FALSE
sulfamethoxypyridazine	0.544754098360656	0.06346	0.327301535433071	0.8	5	0.1	TRUE
flumetasone	0.259508196721311	0.72957	0.890034683426443	0.666666666666667	6	0.654545454545455	TRUE
flunixin	0.632295081967213	0.01828	0.158684580645161	1	5	0.0176991150442478	TRUE
fenoprofen	0.477704918032787	0.08753	0.371518770226537	0.833333333333333	6	0.181034482758621	TRUE
furaltadone	0.458579234972678	0.11248	0.408989777777778	0.833333333333333	6	0.158273381294964	TRUE
bendroflumethiazide	0.391147540983607	0.24604	0.589865128205128	0.833333333333333	6	0.311594202898551	TRUE
eucatropine	0.38775956284153	0.25493	0.596085875	0.833333333333333	6	0.425	TRUE
flecainide	0.272786885245902	0.67316	0.868868	0.5	6	0.64367816091954	FALSE
spiramycin	0.363497267759563	0.32269	0.662296551724138	0.833333333333333	6	0.361963190184049	TRUE
ethoxyquin	0.354098360655738	0.45371	0.7478566959799	0.6	5	0.5	TRUE
sulfadimidine	0.232295081967213	0.83772	0.930575969517358	0.5	6	0.817518248175182	FALSE
dicoumarol	-0.266830601092896	0.69828	0.877911774193548	0.333333333333333	6	0.605555555555556	FALSE
isocarboxazid	-0.527540983606557	0.07929	0.354234163822526	0	5	0.0839160839160839	FALSE
mephentermine	0.535901639344262	0.07129	0.3393404	1	5	0.0564971751412429	TRUE
cefazolin	-0.378688524590164	0.36949	0.6987068	0.4	5	0.208588957055215	FALSE
glycopyrronium bromide	-0.258524590163934	0.81619	0.925015333333333	0.4	5	0.825806451612903	FALSE
diethylstilbestrol	-0.746065573770492	0.00064	0.0128886153846154	0.833333333333333	6	0	TRUE
tinidazole	-0.260327868852459	0.72603	0.888199317757009	0.5	6	0.708571428571429	FALSE
guaifenesin	-0.230054644808743	0.84521	0.934195189873418	0.5	6	0.927835051546392	FALSE
thiamazole	-0.326338797814208	0.44682	0.744475132743363	0.5	6	0.507246376811594	FALSE
lithocholic acid	-0.416284153005465	0.18673	0.503978494845361	0.333333333333333	6	0.0935251798561151	FALSE
alpha-ergocryptine	-0.235464480874317	0.82546	0.92819390264731	0.666666666666667	6	0.820987654320988	TRUE
atractyloside	-0.472786885245902	0.15083	0.455767258064516	0.4	5	0.310606060606061	FALSE
guanadrel	-0.80344262295082	6e-04	0.012271875	1	5	0	TRUE
alexidine	0.549508196721311	0.11779	0.415079677419355	0.75	4	0.405128205128205	TRUE
merbromin	-0.641803278688525	0.01572	0.150200583941606	0.6	5	0.121951219512195	TRUE
sulfadimethoxine	-0.75672131147541	0.00175	0.0305433333333333	0.8	5	0.00740740740740741	TRUE
calcium folinate	-0.634098360655738	0.01777	0.157168445945946	0.8	5	0.0833333333333333	TRUE
mimosine	-0.679344262295082	0.06559	0.332506216216216	0.333333333333333	3	0.06	FALSE
ribostamycin	0.539508196721311	0.13016	0.430980831234257	0.75	4	0.048951048951049	TRUE
vidarabine	0.682950819672131	0.02128	0.173806111111111	0.75	4	0.0328947368421053	TRUE
proadifen	0.4	0.43691	0.736055585585586	0.75	4	0.644670050761421	TRUE
hexylcaine	-0.376229508196721	0.51343	0.76459598407281	0.5	4	0.47953216374269	FALSE
sulfanilamide	0.509508196721312	0.17108	0.485778134490239	0.75	4	0.136363636363636	TRUE
corbadrine	0.550983606557377	0.11617	0.413224266304348	1	4	0.164473684210526	TRUE
isoetarine	0.584098360655738	0.08089	0.35841037037037	1	4	0.0533333333333333	TRUE
sulfametoxydiazine	0.593606557377049	0.07232	0.342995942028986	1	4	0.132075471698113	TRUE
zomepirac	0.663770491803279	0.02826	0.21018375	1	4	0.0588235294117647	TRUE
drofenine	0.436885245901639	0.32756	0.666836765163297	0.75	4	0.34640522875817	TRUE
pridinol	-0.253934426229508	0.89625	0.958489583333333	0.5	4	0.951871657754011	FALSE
hecogenin	-0.29655737704918	0.7793	0.909364514692787	0.5	4	0.81767955801105	FALSE
ebselen	0.662459016393443	0.07641	0.348975763888889	1	3	0.222972972972973	TRUE
mevalolactone	-0.483060109289617	0.37323	0.6987068	0.666666666666667	3	0.394285714285714	TRUE
pipenzolate bromide	0.39	0.46844	0.753302162162162	0.75	4	0.445255474452555	TRUE
isopropamide iodide	0.299180327868853	0.77145	0.909227177419355	0.5	4	0.737226277372263	FALSE
cinoxacin	0.443934426229508	0.30808	0.650446322580645	0.75	4	0.211009174311927	TRUE
cicloheximide	-0.463770491803279	0.259	0.596876538461538	0.5	4	0.474074074074074	FALSE
