	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
yohimbic acid	-0.445355191256831	0.46946	0.848933508287293	0.666666666666667	3	0.576470588235294	TRUE
boldine	0.439016393442623	0.32169	0.782699275092937	0.5	4	0.283687943262411	FALSE
harmaline	0.462622950819672	0.26149	0.764279325153374	0.5	4	0.161971830985915	FALSE
harman	0.51344262295082	0.16555	0.673060447761194	0.5	4	0.121212121212121	FALSE
quinisocaine	0.351311475409836	0.59891	0.897395535307517	0.25	4	0.657754010695187	FALSE
solanine	-0.525737704918033	0.14862	0.661712857142857	0.5	4	0.185792349726776	FALSE
sulmazole	-0.320273224043716	0.82574	0.966955147190009	0.333333333333333	3	0.870056497175141	FALSE
glimepiride	0.439016393442623	0.32169	0.782699275092937	0.5	4	0.131386861313869	FALSE
vitexin	0.508852459016393	0.17225	0.673060447761194	0.75	4	0.0579710144927536	TRUE
dydrogesterone	0.344918032786885	0.62059	0.909689036954087	0.5	4	0.623376623376623	FALSE
hydroxyachillin	-0.38327868852459	0.48986	0.86198261682243	0.5	4	0.323353293413174	FALSE
trihexyphenidyl	0.423606557377049	0.52774	0.879376944444444	0.333333333333333	3	0.837988826815642	FALSE
sulfabenzamide	0.313606557377049	0.72556	0.94732186440678	0.5	4	0.697841726618705	FALSE
Prestwick-642	-0.461803278688525	0.26377	0.764279325153374	0.5	4	0.455172413793103	FALSE
picrotoxinin	-0.392459016393443	0.46061	0.848239353932584	0.5	4	0.469613259668508	FALSE
gelsemine	-0.592950819672131	0.07297	0.489834512820513	0	4	0.105263157894737	FALSE
canadine	-0.391639344262295	0.46332	0.848933508287293	0.25	4	0.731543624161074	FALSE
Prestwick-682	-0.563114754098361	0.10197	0.564608091286307	0.75	4	0.111888111888112	TRUE
Prestwick-692	-0.41016393442623	0.40501	0.833530923076923	0.25	4	0.700680272108844	FALSE
succinylsulfathiazole	-0.484426229508197	0.21447	0.734924685863874	0.5	4	0.147058823529412	FALSE
benzocaine	-0.427704918032787	0.35303	0.800596176470588	0.5	4	0.503355704697987	FALSE
flunisolide	0.200874316939891	0.93046	0.982235596774193	0.333333333333333	6	0.964788732394366	FALSE
mepenzolate bromide	0.29	0.70161	0.942079694189602	0.4	5	0.675496688741722	FALSE
solasodine	-0.371693989071038	0.29817	0.77675125	0.333333333333333	6	0.366279069767442	FALSE
eldeline	-0.288688524590164	0.60192	0.897395535307517	0.5	6	0.783625730994152	FALSE
pempidine	0.319508196721312	0.58505	0.891537194412107	0.4	5	0.573333333333333	FALSE
promazine	0.309180327868852	0.51411	0.869868503225806	0.5	6	0.617647058823529	FALSE
famprofazone	0.330054644808743	0.43308	0.8398544	0.166666666666667	6	0.681159420289855	FALSE
metamizole sodium	-0.39792349726776	0.22909	0.762273250620347	0.333333333333333	6	0.626315789473684	FALSE
citiolone	0.224426229508197	0.86512	0.969590196917808	0.333333333333333	6	0.901515151515151	FALSE
benfotiamine	0.161475409836066	0.99618	0.997944743687835	0.2	5	0.993827160493827	FALSE
Prestwick-664	0.632131147540984	0.00767	0.129389615384615	0.833333333333333	6	0.00719424460431655	TRUE
Prestwick-674	0.315628415300547	0.48769	0.861519851551957	0.166666666666667	6	0.595890410958904	FALSE
heliotrine	0.44224043715847	0.13766	0.640481631205674	0.666666666666667	6	0.135135135135135	TRUE
sulfamerazine	0.248688524590164	0.84863	0.969590196917808	0.4	5	0.819548872180451	FALSE
bromopride	-0.267103825136612	0.69728	0.942079694189602	0.333333333333333	6	0.788235294117647	FALSE
isosorbide	0.407377049180328	0.41359	0.833530923076923	0.5	4	0.435754189944134	FALSE
fludroxycortide	-0.36672131147541	0.40899	0.833530923076923	0.6	5	0.591397849462366	TRUE
halcinonide	-0.324918032786885	0.56409	0.891537194412107	0.2	5	0.626582278481013	FALSE
Prestwick-665	-0.219508196721311	0.92326	0.978361003236246	0.2	5	0.978723404255319	FALSE
Prestwick-675	0.421475409836066	0.37125	0.81416730318258	0.5	4	0.525423728813559	FALSE
Prestwick-685	-0.318196721311475	0.59032	0.895527721518987	0.2	5	0.747368421052632	FALSE
acacetin	-0.407103825136612	0.20713	0.723021786666667	0.333333333333333	6	0.364640883977901	FALSE
methylbenzethonium chloride	0.480983606557377	0.08409	0.519666854460094	0.5	6	0.366492146596859	FALSE
sulfachlorpyridazine	-0.24	0.87292	0.970817570093458	0.4	5	0.935779816513762	FALSE
helveticoside	-0.515027322404372	0.05324	0.446310636942675	0.666666666666667	6	0.168831168831169	TRUE
lanatoside C	-0.48551912568306	0.07918	0.508071666666667	0.666666666666667	6	0.234042553191489	TRUE
beta-escin	-0.53448087431694	0.0395	0.388763157894737	0.666666666666667	6	0.0991735537190083	TRUE
lycorine	0.332786885245902	0.53368	0.880942143757881	0.4	5	0.845679012345679	FALSE
ethotoin	-0.238852459016393	0.81276	0.963305538461538	0.5	6	0.953125	FALSE
chlorcyclizine	-0.402622950819672	0.21798	0.737606279069768	0.333333333333333	6	0.107142857142857	FALSE
pramocaine	-0.391475409836066	0.3302	0.784816666666667	0.2	5	0.296296296296296	FALSE
myosmine	0.315901639344262	0.48684	0.861180486486486	0.5	6	0.625954198473282	FALSE
benzamil	-0.376174863387978	0.28551	0.764279325153374	0.5	6	0.496774193548387	FALSE
foliosidine	0.268688524590164	0.69079	0.939962692307692	0.333333333333333	6	0.7578125	FALSE
gossypol	-0.323005464480874	0.45913	0.847822129760226	0.333333333333333	6	0.679389312977099	FALSE
karakoline	-0.290491803278689	0.59395	0.895527721518987	0.166666666666667	6	0.728	FALSE
etiocholanolone	-0.350491803278689	0.36375	0.809446485568761	0.5	6	0.662337662337662	FALSE
diphenylpyraline	-0.379180327868852	0.27724	0.764279325153374	0.5	6	0.425	FALSE
finasteride	-0.662131147540984	0.00409	0.0754057746478873	0.666666666666667	6	0.0853658536585366	TRUE
betonicine	-0.490874316939891	0.07403	0.492552361809045	0.333333333333333	6	0.069620253164557	FALSE
tiapride	0.403114754098361	0.29882	0.77675125	0.6	5	0.294117647058824	TRUE
griseofulvin	-0.315573770491803	0.60068	0.897395535307517	0.4	5	0.557575757575758	FALSE
dilazep	0.443114754098361	0.20623	0.72275	0.4	5	0.263473053892216	FALSE
riluzole	0.334754098360656	0.52617	0.879376944444444	0.4	5	0.409090909090909	FALSE
sulfamethoxazole	0.263114754098361	0.80079	0.95790664845173	0.4	5	0.722222222222222	FALSE
nalidixic acid	0.307049180327869	0.63513	0.912021666666667	0.4	5	0.47244094488189	FALSE
metaraminol	-0.267213114754098	0.86351	0.969590196917808	0.25	4	0.893854748603352	FALSE
kawain	0.509672131147541	0.09863	0.563784585152838	0.6	5	0.134969325153374	TRUE
mebendazole	-0.808852459016393	5e-04	0.0109083333333333	1	5	0.0294117647058824	TRUE
clemizole	0.35016393442623	0.46761	0.848933508287293	0.4	5	0.666666666666667	FALSE
ofloxacin	-0.301147540983607	0.65769	0.920020021367521	0.2	5	0.728323699421965	FALSE
nitrofurantoin	-0.221147540983607	0.91985	0.978361003236246	0.2	5	0.925925925925926	FALSE
mephenesin	0.195409836065574	0.96802	0.991219796875	0.2	5	0.978723404255319	FALSE
pentolonium	0.30344262295082	0.64919	0.914976924731183	0.4	5	0.66887417218543	FALSE
salbutamol	0.403114754098361	0.29882	0.77675125	0.4	5	0.318435754189944	FALSE
trimethoprim	-0.212786885245902	0.93753	0.983433	0.2	5	0.903846153846154	FALSE
fenbufen	-0.233661202185792	0.83245	0.968194991119005	0.333333333333333	6	0.878612716763006	FALSE
tropicamide	-0.185573770491803	0.96002	0.988722407553108	0.333333333333333	6	0.971428571428571	FALSE
lomefloxacin	-0.318415300546448	0.47692	0.85675755829904	0.5	6	0.635897435897436	FALSE
hydralazine	-0.274371584699454	0.666	0.922831221052632	0.166666666666667	6	0.661375661375661	FALSE
6-benzylaminopurine	0.563114754098361	0.05004	0.4366824	0.6	5	0.0337837837837838	TRUE
prilocaine	0.176065573770492	0.97382	0.991630969743987	0.333333333333333	6	0.975609756097561	FALSE
metoclopramide	-0.235300546448087	0.82639	0.966955147190009	0.166666666666667	6	0.775862068965517	FALSE
ketoprofen	-0.28327868852459	0.62639	0.909849224806202	0.166666666666667	6	0.633879781420765	FALSE
nefopam	0.306393442622951	0.63768	0.912021666666667	0.4	5	0.718562874251497	FALSE
orphenadrine	0.295464480874317	0.57207	0.891537194412107	0.333333333333333	6	0.712820512820513	FALSE
phenelzine	0.676775956284153	0.00298	0.055726	0.833333333333333	6	0.00763358778625954	TRUE
camptothecin	0.578306010928962	0.17559	0.6775615	0.666666666666667	3	0.727678571428571	TRUE
indapamide	0.255300546448087	0.74656	0.951782796116505	0.333333333333333	6	0.698529411764706	FALSE
mexiletine	-0.301584699453552	0.54554	0.88489697645601	0.333333333333333	6	0.570588235294118	FALSE
ethisterone	0.397158469945355	0.23101	0.762273250620347	0.666666666666667	6	0.318181818181818	TRUE
vincamine	-0.422295081967213	0.17418	0.6775615	0.5	6	0.315789473684211	FALSE
dantrolene	-0.345409836065574	0.38094	0.819463510466989	0.5	6	0.519230769230769	FALSE
flutamide	0.358852459016393	0.43714	0.840385666178624	0.4	5	0.468354430379747	FALSE
fenbendazole	-0.39983606557377	0.43743	0.840385666178624	0.25	4	0.330578512396694	FALSE
proglumide	-0.252950819672131	0.83459	0.96936850931677	0.4	5	0.830601092896175	FALSE
lisinopril	-0.372295081967213	0.67091	0.923471282860147	0.333333333333333	3	0.768817204301075	FALSE
ifenprodil	-0.493770491803279	0.19727	0.705536693989071	0.25	4	0.459770114942529	FALSE
flavoxate	-0.414426229508197	0.39208	0.822488333333333	0.5	4	0.357575757575758	FALSE
difenidol	-0.481475409836066	0.37727	0.819463510466989	0.333333333333333	3	0.566666666666667	FALSE
triprolidine	0.32327868852459	0.69343	0.941597375518672	0	4	0.642857142857143	FALSE
fenoterol	-0.36016393442623	0.70456	0.942079694189602	0.333333333333333	3	0.75974025974026	FALSE
trazodone	0.415409836065574	0.55061	0.888715770653514	0	3	0.694029850746269	FALSE
lincomycin	-0.30983606557377	0.8584	0.969590196917808	0.333333333333333	3	0.886486486486487	FALSE
flunarizine	-0.313770491803279	0.72481	0.94732186440678	0.5	4	0.8	FALSE
bufexamac	-0.272131147540984	0.85013	0.969590196917808	0.25	4	0.894117647058824	FALSE
norethisterone	0.524098360655738	0.15111	0.666003333333333	0.25	4	0.317567567567568	FALSE
doxepin	0.318306010928962	0.83209	0.968194991119005	0.333333333333333	3	0.840764331210191	FALSE
cortisone	-0.582131147540984	0.16933	0.673060447761194	0.333333333333333	3	0.261780104712042	FALSE
homochlorcyclizine	0.324590163934426	0.68903	0.938543465140479	0.25	4	0.793478260869565	FALSE
glafenine	-0.475409836065574	0.2329	0.762273250620347	0.5	4	0.412790697674419	FALSE
telenzepine	0.464918032786885	0.25625	0.764279325153374	0.5	4	0.166666666666667	FALSE
aminoglutethimide	0.610655737704918	0.12788	0.628465985130111	0.333333333333333	3	0.125	FALSE
nortriptyline	-0.235737704918033	0.94141	0.983433	0.25	4	0.91970802919708	FALSE
dyclonine	-0.238524590163934	0.93511	0.983433	0.5	4	0.919117647058823	FALSE
diethylcarbamazine	-0.450983606557377	0.28982	0.771777886178862	0	4	0.160621761658031	FALSE
pimethixene	-0.842622950819672	0.00771	0.129389615384615	1	3	0.00925925925925926	TRUE
econazole	0.399180327868852	0.43935	0.840802850877193	0.25	4	0.651282051282051	FALSE
enalapril	0.295901639344262	0.78137	0.953153571428571	0.25	4	0.664335664335664	FALSE
dropropizine	-0.359180327868852	0.57287	0.891537194412107	0.5	4	0.580110497237569	FALSE
niflumic acid	0.31344262295082	0.72587	0.94732186440678	0.5	4	0.676470588235294	FALSE
dimenhydrinate	-0.217868852459016	0.9717	0.991630969743987	0.25	4	0.956834532374101	FALSE
fenofibrate	-0.425409836065574	0.52319	0.876895915492958	0.333333333333333	3	0.619354838709677	FALSE
chenodeoxycholic acid	0.719508196721311	0.01216	0.178847640449438	0.75	4	0.0549450549450549	TRUE
pergolide	0.300983606557377	0.76578	0.953153571428571	0.25	4	0.785310734463277	FALSE
bupivacaine	0.32	0.70425	0.942079694189602	0.25	4	0.666666666666667	FALSE
pinacidil	-0.405245901639344	0.42057	0.837700409711684	0.5	4	0.375690607734807	FALSE
isotretinoin	0.405409836065574	0.42	0.837700409711684	0.25	4	0.526881720430108	FALSE
disopyramide	-0.467213114754098	0.25102	0.764279325153374	0.5	4	0.236686390532544	FALSE
bumetanide	0.434754098360656	0.33372	0.784816666666667	0.5	4	0.567073170731707	FALSE
perhexiline	0.29327868852459	0.78908	0.956380563770795	0.25	4	0.937823834196891	FALSE
acemetacin	0.515245901639344	0.16312	0.673060447761194	0.25	4	0.242937853107345	FALSE
clemastine	0.522295081967213	0.2824	0.764279325153374	0.333333333333333	3	0.49740932642487	FALSE
digoxin	-0.9	0.00014	0.003332	1	4	0.0102040816326531	TRUE
meclozine	0.460819672131148	0.17128	0.673060447761194	0.4	5	0.241830065359477	FALSE
naringin	-0.432950819672131	0.33859	0.785910602836879	0.5	4	0.466019417475728	FALSE
progesterone	0.440655737704918	0.31684	0.782256435272045	0.5	4	0.294478527607362	FALSE
butoconazole	0.342950819672131	0.6271	0.909849224806202	0.25	4	0.723756906077348	FALSE
biotin	0.43327868852459	0.50181	0.865180105263158	0.333333333333333	3	0.455882352941176	FALSE
cephaeline	-0.714754098360656	0.00425	0.0772673611111111	0.8	5	0.22289156626506	TRUE
velnacrine	-0.405409836065574	0.42	0.837700409711684	0.5	4	0.341176470588235	FALSE
melatonin	-0.369672131147541	0.5362	0.88220397755611	0.25	4	0.602564102564103	FALSE
neostigmine bromide	-0.305081967213115	0.75333	0.951822814601345	0.5	4	0.729885057471264	FALSE
amiodarone	-0.200491803278689	0.95913	0.988583598425197	0.2	5	0.988023952095808	FALSE
bisacodyl	-0.699836065573771	0.0165	0.209694174757282	0.75	4	0.0483870967741935	TRUE
colecalciferol	-0.219508196721311	0.96926	0.991219796875	0.25	4	0.96195652173913	FALSE
carbimazole	0.445846994535519	0.46815	0.848933508287293	0.666666666666667	3	0.734939759036145	TRUE
pilocarpine	0.438688524590164	0.32243	0.782854722222222	0.25	4	0.575	FALSE
menadione	-0.492622950819672	0.52939	0.879376944444444	0.5	2	0.574712643678161	FALSE
niridazole	-0.36655737704918	0.54692	0.886037475247525	0.5	4	0.557377049180328	FALSE
amphotericin B	-0.35672131147541	0.58092	0.891537194412107	0	4	0.602564102564103	FALSE
ergocalciferol	0.316229508196721	0.7171	0.946667746478873	0.5	4	0.779141104294479	FALSE
cisapride	-0.514262295081967	0.1644	0.673060447761194	0.25	4	0.108843537414966	FALSE
epiandrosterone	-0.442950819672131	0.31082	0.782256435272045	0.5	4	0.41044776119403	FALSE
dicloxacillin	-0.636393442622951	0.04193	0.39772731884058	0.5	4	0.0306748466257669	FALSE
dinoprost	-0.615245901639344	0.05523	0.456668113207547	0.5	4	0.0769230769230769	FALSE
ceforanide	-0.394098360655738	0.45585	0.847822129760226	0.25	4	0.604790419161677	FALSE
puromycin	0.521967213114754	0.15409	0.669620462046205	0.25	4	0.589887640449438	FALSE
serotonin	-0.298196721311475	0.66965	0.922831221052632	0.2	5	0.564971751412429	FALSE
metixene	-0.535245901639344	0.13602	0.638172688172043	0.5	4	0.238461538461538	FALSE
vigabatrin	0.404590163934426	0.58154	0.891537194412107	0.333333333333333	3	0.747058823529412	FALSE
fluoxetine	-0.397540983606557	0.44476	0.84620761627907	0.5	4	0.504201680672269	FALSE
glycocholic acid	-0.694426229508197	0.01801	0.22253	0.5	4	0.00581395348837209	FALSE
pirenperone	-0.564918032786885	0.0488	0.428719463087248	0.6	5	0.06875	TRUE
ciclopirox	-0.632622950819672	0.04421	0.410431843971631	0.75	4	0.169811320754717	TRUE
hexetidine	-0.417377049180328	0.384	0.819463510466989	0.5	4	0.549450549450549	FALSE
cefotiam	0.35327868852459	0.59204	0.895527721518987	0.5	4	0.658227848101266	FALSE
nitrofural	-0.319672131147541	0.70542	0.942079694189602	0.5	4	0.735849056603774	FALSE
biperiden	-0.437704918032787	0.21807	0.737606279069768	0.4	5	0.551020408163265	FALSE
iohexol	-0.357377049180328	0.57889	0.891537194412107	0.25	4	0.773722627737226	FALSE
thiostrepton	-0.417049180327869	0.38492	0.819463510466989	0.25	4	0.592592592592593	FALSE
salsolidin	0.258196721311475	0.88608	0.971422713567839	0.5	4	0.873417721518987	FALSE
probenecid	0.425409836065574	0.35972	0.803761740614334	0.5	4	0.233333333333333	FALSE
selegiline	0.224426229508197	0.96229	0.989353296703297	0.5	4	0.891025641025641	FALSE
6-azathymine	0.281639344262295	0.82402	0.966955147190009	0.25	4	0.876811594202899	FALSE
omeprazole	0.44327868852459	0.30985	0.782256435272045	0.5	4	0.403669724770642	FALSE
cetirizine	0.484098360655738	0.21515	0.735329895561358	0.25	4	0.371428571428571	FALSE
norcyclobenzaprine	-0.338032786885246	0.64378	0.912021666666667	0.5	4	0.746153846153846	FALSE
L-methionine sulfoximine	-0.314098360655738	0.72403	0.94732186440678	0.5	4	0.71264367816092	FALSE
phenacetin	0.469016393442623	0.24713	0.764279325153374	0.5	4	0.206106870229008	FALSE
betahistine	0.602786885245902	0.06485	0.486178870056497	0.25	4	0.138686131386861	FALSE
benperidol	0.301639344262295	0.7641	0.953153571428571	0.5	4	0.713333333333333	FALSE
propylthiouracil	0.269672131147541	0.85723	0.969590196917808	0.5	4	0.891666666666667	FALSE
etifenin	-0.201803278688525	0.98689	0.994487305619707	0.25	4	0.977011494252874	FALSE
pyrazinamide	0.614918032786885	0.05547	0.456668113207547	0.75	4	0.078740157480315	TRUE
tiabendazole	0.518360655737705	0.15893	0.673060447761194	0.75	4	0.113207547169811	TRUE
atovaquone	-0.301530054644809	0.8821	0.971422713567839	0.333333333333333	3	0.924324324324324	FALSE
tobramycin	-0.465409836065574	0.25494	0.764279325153374	0.5	4	0.528089887640449	FALSE
tolazamide	0.51655737704918	0.29542	0.77613228	0.333333333333333	3	0.288135593220339	FALSE
cefaclor	-0.375245901639344	0.51659	0.870341801801802	0.25	4	0.625	FALSE
terconazole	-0.298360655737705	0.7742	0.953153571428571	0.5	4	0.821705426356589	FALSE
orciprenaline	-0.321311475409836	0.7001	0.942079694189602	0.25	4	0.714285714285714	FALSE
trimethadione	-0.41672131147541	0.38576	0.819463510466989	0.25	4	0.386904761904762	FALSE
rifampicin	0.311639344262295	0.73142	0.947949287128713	0.25	4	0.830409356725146	FALSE
methoxamine	-0.433770491803279	0.33635	0.784816666666667	0.5	4	0.493589743589744	FALSE
tetramisole	0.338524590163934	0.64192	0.912021666666667	0.25	4	0.514705882352941	FALSE
nifuroxazide	-0.563770491803279	0.10128	0.564608091286307	0.75	4	0.148936170212766	TRUE
colistin	-0.356065573770492	0.58263	0.891537194412107	0.25	4	0.821705426356589	FALSE
tiaprofenic acid	-0.608524590163934	0.06026	0.472337365269461	0.25	4	0.096969696969697	FALSE
sisomicin	0.380983606557377	0.49728	0.862506662269129	0.25	4	0.430379746835443	FALSE
lovastatin	-0.278852459016393	0.83174	0.968194991119005	0.25	4	0.9	FALSE
ethionamide	0.466010928961749	0.41631	0.837096451612903	0.666666666666667	3	0.467105263157895	TRUE
R-atenolol	-0.426229508196721	0.35701	0.802965790378007	0.5	4	0.222222222222222	FALSE
pregnenolone	-0.489836065573771	0.20407	0.721966567567568	0.5	4	0.21656050955414	FALSE
vancomycin	-0.72655737704918	0.01101	0.170632	0.75	4	0.0486111111111111	TRUE
nystatin	-0.54551912568306	0.23427	0.762273250620347	0.666666666666667	3	0.287769784172662	TRUE
tenoxicam	-0.259180327868852	0.88369	0.971422713567839	0.25	4	0.931506849315068	FALSE
suxibuzone	0.23672131147541	0.93924	0.983433	0.5	4	0.875	FALSE
skimmianine	-0.542295081967213	0.12673	0.628465985130111	0.5	4	0.3	FALSE
ricinine	0.505081967213115	0.17811	0.681904795321638	0.75	4	0.123287671232877	TRUE
estropipate	-0.462622950819672	0.26149	0.764279325153374	0.25	4	0.227586206896552	FALSE
tetryzoline	-0.540655737704918	0.24426	0.764279325153374	0.333333333333333	3	0.136363636363636	FALSE
benzethonium chloride	0.790983606557377	0.01802	0.22253	1	3	0.0473684210526316	TRUE
fluorometholone	0.289344262295082	0.80094	0.95790664845173	0.5	4	0.772727272727273	FALSE
etanidazole	0.527213114754098	0.14683	0.661712857142857	0.5	4	0.10077519379845	FALSE
kinetin	-0.343114754098361	0.62663	0.909849224806202	0.5	4	0.566037735849057	FALSE
anabasine	-0.290546448087432	0.90873	0.977426105176664	0.333333333333333	3	0.916666666666667	FALSE
delsoline	0.331311475409836	0.6666	0.922831221052632	0.5	4	0.718518518518519	FALSE
Prestwick-689	0.782459016393443	0.00447	0.0801538356164384	1	4	0	TRUE
hexestrol	-0.535573770491803	0.13556	0.638172688172043	0.5	4	0.364963503649635	FALSE
trioxysalen	0.270163934426229	0.8558	0.969590196917808	0.25	4	0.921739130434783	FALSE
cefalotin	0.546229508196721	0.12189	0.620832723735409	0.75	4	0.0619469026548673	TRUE
abamectin	0.29655737704918	0.77909	0.953153571428571	0.5	4	0.866666666666667	FALSE
tetrandrine	0.597213114754098	0.06914	0.487789015544041	0.75	4	0.200980392156863	TRUE
fluorocurarine	-0.578524590163934	0.08616	0.51973935483871	0.25	4	0.0732984293193717	FALSE
napelline	-0.222459016393443	0.96515	0.990110775862069	0.25	4	0.977401129943503	FALSE
cefmetazole	0.434262295081967	0.33503	0.784816666666667	0.5	4	0.241176470588235	FALSE
strophanthidin	-0.278360655737705	0.83284	0.968194991119005	0.25	4	0.853932584269663	FALSE
cefuroxime	-0.418360655737705	0.38081	0.819463510466989	0.25	4	0.43859649122807	FALSE
altizide	-0.340163934426229	0.63619	0.912021666666667	0.25	4	0.65359477124183	FALSE
sulfaquinoxaline	0.390437158469945	0.62005	0.909689036954087	0.666666666666667	3	0.753333333333333	TRUE
nadide	0.470491803278689	0.24402	0.764279325153374	0.75	4	0.292857142857143	TRUE
terazosin	0.45983606557377	0.26825	0.764279325153374	0.5	4	0.466292134831461	FALSE
butamben	0.244590163934426	0.9205	0.978361003236246	0.5	4	0.948571428571429	FALSE
alclometasone	0.308852459016393	0.74094	0.950316103515625	0.25	4	0.734177215189873	FALSE
ramifenazone	0.338196721311475	0.64314	0.912021666666667	0.25	4	0.645161290322581	FALSE
streptozocin	0.541639344262295	0.12767	0.628465985130111	0.75	4	0.261904761904762	TRUE
sulfamethizole	-0.481967213114754	0.21973	0.739399922879177	0.5	4	0.213483146067416	FALSE
phenazopyridine	-0.461967213114754	0.26333	0.764279325153374	0.25	4	0.316455696202532	FALSE
sulfapyridine	0.456393442622951	0.27638	0.764279325153374	0	4	0.271356783919598	FALSE
leflunomide	0.394262295081967	0.45533	0.847822129760226	0	4	0.627118644067797	FALSE
podophyllotoxin	-0.450491803278689	0.29144	0.771992666666667	0.5	4	0.70873786407767	FALSE
propidium iodide	0.36327868852459	0.55847	0.891537194412107	0.5	4	0.571428571428571	FALSE
pheneticillin	-0.25	0.90546	0.97634794892916	0.25	4	0.954248366013072	FALSE
metoprolol	-0.295737704918033	0.78181	0.953153571428571	0.25	4	0.862595419847328	FALSE
medrysone	-0.482732240437159	0.08197	0.518675666666667	0.666666666666667	6	0.545945945945946	TRUE
demeclocycline	0.255792349726776	0.74474	0.951087473170732	0.333333333333333	6	0.83969465648855	FALSE
meclofenoxate	-0.243606557377049	0.79523	0.95764127874885	0.333333333333333	6	0.920792079207921	FALSE
levonorgestrel	-0.330491803278689	0.43172	0.839546765578635	0.5	6	0.726775956284153	FALSE
cloperastine	-0.245956284153006	0.78582	0.953325653382762	0.333333333333333	6	0.907563025210084	FALSE
sulfamethoxypyridazine	0.209672131147541	0.9434	0.983433	0.2	5	0.972727272727273	FALSE
flumetasone	-0.569344262295082	0.02276	0.263653451327434	0.666666666666667	6	0.0495049504950495	TRUE
flunixin	0.461475409836066	0.17037	0.673060447761194	0.6	5	0.212389380530973	TRUE
fenoprofen	0.359617486338798	0.33458	0.784816666666667	0.333333333333333	6	0.46551724137931	FALSE
furaltadone	0.443934426229508	0.13475	0.638172688172043	0.166666666666667	6	0.18705035971223	FALSE
bendroflumethiazide	-0.321803278688525	0.46375	0.848933508287293	0.166666666666667	6	0.660919540229885	FALSE
eucatropine	-0.274972677595628	0.66319	0.922831221052632	0.333333333333333	6	0.921875	FALSE
flecainide	0.480546448087432	0.08456	0.519666854460094	0.666666666666667	6	0.0459770114942529	TRUE
spiramycin	0.501092896174863	0.06465	0.486178870056497	0.666666666666667	6	0.049079754601227	TRUE
ethoxyquin	-0.30016393442623	0.66107	0.921806443024494	0.4	5	0.601449275362319	FALSE
sulfadimidine	0.347868852459016	0.37214	0.814600769230769	0.166666666666667	6	0.240875912408759	FALSE
dicoumarol	0.350327868852459	0.36422	0.809446485568761	0.166666666666667	6	0.227272727272727	FALSE
isocarboxazid	0.41655737704918	0.26513	0.764279325153374	0.2	5	0.437869822485207	FALSE
mephentermine	0.536065573770492	0.07122	0.487789015544041	0.6	5	0.0508474576271186	TRUE
cefazolin	-0.322622950819672	0.57303	0.891537194412107	0.4	5	0.411042944785276	FALSE
glycopyrronium bromide	-0.307377049180328	0.63394	0.912021666666667	0.4	5	0.735483870967742	FALSE
diethylstilbestrol	-0.351639344262295	0.35982	0.803761740614334	0.166666666666667	6	0.532786885245902	FALSE
tinidazole	-0.339234972677596	0.40205	0.833530923076923	0.333333333333333	6	0.457142857142857	FALSE
guaifenesin	-0.389071038251366	0.25145	0.764279325153374	0.333333333333333	6	0.463917525773196	FALSE
thiamazole	0.222896174863388	0.86987	0.969917797619048	0.333333333333333	6	0.954022988505747	FALSE
lithocholic acid	0.37344262295082	0.29336	0.774210161290323	0.166666666666667	6	0.335260115606936	FALSE
alpha-ergocryptine	0.238032786885246	0.81606	0.96489130866426	0.333333333333333	6	0.786666666666667	FALSE
atractyloside	0.346065573770492	0.48303	0.857279864682003	0.6	5	0.772222222222222	TRUE
guanadrel	-0.453934426229508	0.18453	0.698120722543353	0.6	5	0.434782608695652	TRUE
alexidine	0.349344262295082	0.60531	0.900152698412698	0.5	4	0.78974358974359	FALSE
merbromin	-0.315409836065574	0.60145	0.897395535307517	0.4	5	0.699186991869919	FALSE
sulfadimethoxine	-0.291803278688525	0.69506	0.941965072463768	0.4	5	0.851851851851852	FALSE
calcium folinate	-0.322786885245902	0.57231	0.891537194412107	0.4	5	0.742424242424242	FALSE
mimosine	0.258688524590164	0.96285	0.989353296703297	0.333333333333333	3	0.95679012345679	FALSE
ribostamycin	-0.367704918032787	0.54249	0.883233097014925	0.5	4	0.520710059171598	FALSE
vidarabine	0.31672131147541	0.71529	0.946667746478873	0.25	4	0.736842105263158	FALSE
proadifen	-0.39344262295082	0.45758	0.847822129760226	0.5	4	0.434782608695652	FALSE
hexylcaine	-0.367213114754098	0.54459	0.884793052109181	0	4	0.52046783625731	FALSE
sulfanilamide	0.513934426229508	0.16489	0.673060447761194	0.5	4	0.128787878787879	FALSE
corbadrine	0.366393442622951	0.54763	0.886091063040791	0.25	4	0.598684210526316	FALSE
isoetarine	0.233770491803279	0.94563	0.983433	0.25	4	0.92	FALSE
sulfametoxydiazine	-0.460819672131148	0.26585	0.764279325153374	0.25	4	0.601941747572815	FALSE
zomepirac	-0.382459016393443	0.49259	0.86198261682243	0.5	4	0.633333333333333	FALSE
drofenine	0.378852459016393	0.5042	0.866575111111111	0	4	0.490196078431373	FALSE
pridinol	-0.643770491803279	0.03763	0.381842403100775	0.5	4	0.0320855614973262	FALSE
hecogenin	-0.445409836065574	0.30427	0.780959666666667	0.5	4	0.447513812154696	FALSE
ebselen	-0.501311475409836	0.32943	0.784816666666667	0.666666666666667	3	0.530487804878049	TRUE
