	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
harmaline	0.269016393442623	0.8589	0.954414346349745	0.25	4	0.866197183098592	FALSE
harman	0.290327868852459	0.79798	0.939348758992806	0.5	4	0.71969696969697	FALSE
quinisocaine	0.427213114754098	0.35448	0.719402046511628	0.75	4	0.443850267379679	TRUE
solanine	0.386065573770492	0.48059	0.805495915492958	0.5	4	0.372093023255814	FALSE
sulmazole	-0.72327868852459	0.04216	0.283012512820513	0.666666666666667	3	0.11864406779661	TRUE
glimepiride	0.281311475409836	0.82478	0.947381592300962	0.5	4	0.737226277372263	FALSE
vitexin	0.227540983606557	0.95743	0.989168011049724	0.5	4	0.992753623188406	FALSE
dydrogesterone	0.634754098360656	0.0428	0.285842857142857	1	4	0.025974025974026	TRUE
hydroxyachillin	-0.241475409836066	0.92801	0.977235844051447	0.25	4	0.868263473053892	FALSE
trihexyphenidyl	-0.602076502732241	0.13945	0.508613955431755	0.666666666666667	3	0.315789473684211	TRUE
sulfabenzamide	-0.320983606557377	0.70117	0.91523408142999	0.5	4	0.69364161849711	FALSE
Prestwick-642	-0.58	0.08483	0.411151586715867	0.75	4	0.289655172413793	TRUE
picrotoxinin	0.428360655737705	0.35109	0.713628586956522	0.75	4	0.305343511450382	TRUE
gelsemine	-0.442131147540984	0.31293	0.6889675	0.25	4	0.350877192982456	FALSE
canadine	-0.687213114754098	0.01993	0.189520434782609	0.75	4	0.12751677852349	TRUE
Prestwick-682	-0.38344262295082	0.4893	0.814224612452351	0.5	4	0.496503496503497	FALSE
Prestwick-692	-0.781639344262295	0.00453	0.0645963043478261	1	4	0.0272108843537415	TRUE
succinylsulfathiazole	-0.401967213114754	0.43033	0.772705034293553	0.5	4	0.305882352941176	FALSE
benzocaine	-0.608032786885246	0.06061	0.347780042735043	0.75	4	0.221476510067114	TRUE
flunisolide	0.306775956284153	0.52453	0.832210467065868	0.666666666666667	6	0.669014084507042	TRUE
mepenzolate bromide	0.312950819672131	0.6114	0.867109902702703	0.6	5	0.536423841059603	TRUE
solasodine	-0.234043715846995	0.83105	0.947845311958405	0.333333333333333	6	0.872093023255814	FALSE
eldeline	0.368415300546448	0.3078	0.687013151618399	0.5	6	0.482269503546099	FALSE
pempidine	0.356393442622951	0.44578	0.7806225	0.4	5	0.44	FALSE
promazine	0.518688524590164	0.05038	0.314035333333333	0.5	6	0.0823529411764706	FALSE
famprofazone	0.394262295081967	0.23801	0.629349254032258	0.666666666666667	6	0.449275362318841	TRUE
metamizole sodium	0.453661202185792	0.11905	0.471827874251497	0.833333333333333	6	0.237704918032787	TRUE
citiolone	0.436393442622951	0.14765	0.521704932975871	0.833333333333333	6	0.159090909090909	TRUE
benfotiamine	-0.289344262295082	0.70408	0.91523408142999	0.4	5	0.72	FALSE
Prestwick-664	0.421857923497268	0.17484	0.552139975961538	0.833333333333333	6	0.258992805755396	TRUE
Prestwick-674	0.484754098360656	0.07998	0.404223243243243	0.666666666666667	6	0.10958904109589	TRUE
heliotrine	-0.305300546448087	0.53063	0.832210467065868	0.166666666666667	6	0.696517412935323	FALSE
sulfamerazine	-0.311967213114754	0.61527	0.867875463362069	0.4	5	0.653631284916201	FALSE
bromopride	-0.238743169398907	0.81312	0.945479307282416	0.5	6	0.847058823529412	FALSE
isosorbide	-0.292622950819672	0.79118	0.937244	0.25	4	0.766917293233083	FALSE
fludroxycortide	0.255245901639344	0.82703	0.947381592300962	0.6	5	0.865079365079365	TRUE
halcinonide	0.233770491803279	0.88946	0.966806930041152	0.6	5	0.928571428571429	TRUE
Prestwick-665	0.472786885245902	0.15057	0.522870848806366	0.8	5	0.145161290322581	TRUE
Prestwick-675	0.241311475409836	0.92871	0.977235844051447	0.5	4	0.949152542372881	FALSE
Prestwick-685	0.322295081967213	0.5746	0.851768076923077	0.6	5	0.631147540983607	TRUE
acacetin	-0.316502732240437	0.48425	0.810426475095785	0.333333333333333	6	0.651933701657459	FALSE
methylbenzethonium chloride	-0.307704918032787	0.5203	0.832072839805825	0.333333333333333	6	0.578512396694215	FALSE
sulfachlorpyridazine	-0.316229508196721	0.59837	0.860577694840834	0.4	5	0.715596330275229	FALSE
helveticoside	-0.631748633879782	0.00772	0.1010548	0.666666666666667	6	0.051948051948052	TRUE
lanatoside C	-0.657978142076503	0.00454	0.0645963043478261	0.666666666666667	6	0.0957446808510638	TRUE
beta-escin	-0.575355191256831	0.02034	0.191547194244604	0.666666666666667	6	0.0413223140495868	TRUE
lycorine	-0.775737704918033	0.00112	0.020944	0.8	5	0.0666666666666667	TRUE
ethotoin	0.214426229508197	0.89554	0.966806930041152	0.5	6	0.95	FALSE
chlorcyclizine	-0.368688524590164	0.30701	0.687013151618399	0.166666666666667	6	0.1875	FALSE
pramocaine	-0.382131147540984	0.35849	0.723307956989247	0.2	5	0.333333333333333	FALSE
myosmine	-0.48016393442623	0.08492	0.411151586715867	0.333333333333333	6	0.25414364640884	FALSE
benzamil	-0.595245901639344	0.01439	0.155673636363636	0.666666666666667	6	0.00645161290322581	TRUE
foliosidine	-0.587213114754098	0.01663	0.169256744186047	0.333333333333333	6	0.0489130434782609	FALSE
gossypol	-0.392295081967213	0.24326	0.636393473053892	0.5	6	0.465648854961832	FALSE
karakoline	-0.348196721311475	0.37116	0.732980769230769	0.5	6	0.512	FALSE
etiocholanolone	-0.593770491803279	0.01484	0.158569918699187	0.5	6	0.214285714285714	FALSE
diphenylpyraline	-0.653825136612022	0.00497	0.0699540860215054	0.833333333333333	6	0.00625	TRUE
finasteride	-0.458087431693989	0.1131	0.468934842767296	0.5	6	0.432926829268293	FALSE
betonicine	-0.699508196721311	0.0018	0.0298253164556962	0.666666666666667	6	0	TRUE
tiapride	0.364426229508197	0.41639	0.763157938718663	0.8	5	0.426470588235294	TRUE
griseofulvin	-0.231147540983607	0.89647	0.966806930041152	0.4	5	0.903030303030303	FALSE
dilazep	0.635409836065574	0.01735	0.174701153846154	1	5	0.0359281437125748	TRUE
riluzole	0.594918032786885	0.03189	0.237181875	1	5	0.00649350649350649	TRUE
sulfamethoxazole	0.334590163934426	0.52654	0.832210467065868	0.6	5	0.428571428571429	TRUE
nalidixic acid	0.605901639344262	0.02704	0.219782716049383	1	5	0.015748031496063	TRUE
metaraminol	0.610327868852459	0.05868	0.343423422222222	1	4	0.0601503759398496	TRUE
kawain	0.305409836065574	0.64152	0.890508674443266	0.6	5	0.711656441717791	TRUE
mebendazole	0.262622950819672	0.80249	0.942116062780269	0.6	5	0.957142857142857	TRUE
clemizole	0.603770491803279	0.02799	0.221741445783133	1	5	0.0666666666666667	TRUE
ofloxacin	0.229016393442623	0.90133	0.967523603603603	0.6	5	0.920863309352518	TRUE
nitrofurantoin	0.42344262295082	0.24977	0.640359726027397	0.6	5	0.246666666666667	TRUE
mephenesin	0.467704918032787	0.15914	0.539674248704663	0.6	5	0.113475177304965	TRUE
pentolonium	0.181639344262295	0.98534	0.996689783783784	0.4	5	0.973509933774834	FALSE
salbutamol	0.446885245901639	0.19834	0.580821163310962	0.8	5	0.223463687150838	TRUE
trimethoprim	0.40655737704918	0.28956	0.678057316636852	0.4	5	0.269230769230769	FALSE
fenbufen	0.464535519125683	0.10435	0.448877916666667	0.666666666666667	6	0.079136690647482	TRUE
tropicamide	0.442622950819672	0.13689	0.507403898305085	0.666666666666667	6	0.144927536231884	TRUE
lomefloxacin	0.264043715846994	0.71033	0.916019043902439	0.666666666666667	6	0.669491525423729	TRUE
hydralazine	0.414426229508197	0.19085	0.574304942528736	0.5	6	0.146341463414634	FALSE
6-benzylaminopurine	0.453606557377049	0.18498	0.567069836065574	0.8	5	0.114864864864865	TRUE
prilocaine	0.225027322404372	0.86298	0.956341946082561	0.666666666666667	6	0.869918699186992	TRUE
metoclopramide	-0.481803278688525	0.08305	0.408693421052632	0.333333333333333	6	0.0574712643678161	FALSE
ketoprofen	-0.240710382513661	0.80571	0.944202676812892	0.666666666666667	6	0.819672131147541	TRUE
nefopam	-0.267049180327869	0.78727	0.936783535811423	0.4	5	0.820689655172414	FALSE
orphenadrine	-0.364644808743169	0.31918	0.6889675	0.166666666666667	6	0.256410256410256	FALSE
phenelzine	0.240491803278689	0.80667	0.944246389633601	0.5	6	0.763358778625954	FALSE
camptothecin	0.995901639344262	0	0	1	3	0.0535714285714286	TRUE
indapamide	0.421748633879781	0.1751	0.552139975961538	0.666666666666667	6	0.117647058823529	TRUE
mexiletine	0.337213114754098	0.40891	0.76085625	0.5	6	0.359154929577465	FALSE
ethisterone	-0.376120218579235	0.28561	0.67728893115942	0.333333333333333	6	0.240506329113924	FALSE
vincamine	-0.379071038251366	0.27755	0.667661923076923	0.333333333333333	6	0.444444444444444	FALSE
dantrolene	-0.412021857923497	0.19601	0.579328532731377	0.5	6	0.301282051282051	FALSE
flutamide	0.378688524590164	0.36963	0.732327080181543	0.6	5	0.40506329113924	TRUE
fenbendazole	-0.395081967213115	0.45277	0.786858302387268	0.25	4	0.363636363636364	FALSE
proglumide	-0.391475409836066	0.33036	0.695243151125402	0.6	5	0.306010928961749	TRUE
lisinopril	-0.320655737704918	0.82468	0.947381592300962	0.333333333333333	3	0.865591397849462	FALSE
ifenprodil	0.332131147540984	0.6636	0.894595674562307	0.75	4	0.746376811594203	TRUE
flavoxate	-0.260983606557377	0.87931	0.959980642201835	0.25	4	0.866666666666667	FALSE
difenidol	0.536885245901639	0.25159	0.641971364522417	0.666666666666667	3	0.272727272727273	TRUE
triprolidine	0.425409836065574	0.35972	0.723307956989247	0.5	4	0.266233766233766	FALSE
fenoterol	0.394426229508197	0.60968	0.867109902702703	0.333333333333333	3	0.734177215189873	FALSE
trazodone	0.687213114754098	0.06111	0.347780042735043	1	3	0.149253731343284	TRUE
lincomycin	-0.423060109289618	0.52922	0.832210467065868	0.333333333333333	3	0.583783783783784	FALSE
flunarizine	0.258852459016393	0.88449	0.964831175	0.5	4	0.897959183673469	FALSE
bufexamac	0.434262295081967	0.33503	0.699448596491228	0.75	4	0.528169014084507	TRUE
norethisterone	0.439672131147541	0.31962	0.6889675	0.75	4	0.506756756756757	TRUE
doxepin	0.539180327868853	0.24703	0.639055869565217	0.666666666666667	3	0.254777070063694	TRUE
cortisone	0.618032786885246	0.11938	0.471827874251497	1	3	0.206611570247934	TRUE
homochlorcyclizine	-0.445573770491803	0.30388	0.687013151618399	0	4	0.3125	FALSE
glafenine	-0.312786885245902	0.72819	0.9222591626564	0.25	4	0.831395348837209	FALSE
telenzepine	0.339508196721311	0.63856	0.888283783209352	0.5	4	0.485507246376812	FALSE
aminoglutethimide	0.328142076502732	0.7972	0.939298811881188	0.666666666666667	3	0.826388888888889	TRUE
nortriptyline	0.395901639344262	0.45046	0.785155978695073	0.25	4	0.674285714285714	FALSE
dyclonine	-0.402131147540984	0.4301	0.772705034293553	0.5	4	0.441176470588235	FALSE
diethylcarbamazine	-0.198032786885246	0.98927	0.997021666666667	0.5	4	0.989637305699482	FALSE
pimethixene	0.490327868852459	0.35571	0.720780789473684	0.666666666666667	3	0.470588235294118	TRUE
econazole	0.254590163934426	0.89454	0.966806930041152	0.5	4	0.958974358974359	FALSE
enalapril	-0.25344262295082	0.89738	0.966806930041152	0.5	4	0.804733727810651	FALSE
dropropizine	-0.541803278688525	0.12738	0.488974838709677	0.75	4	0.154696132596685	TRUE
niflumic acid	0.510327868852459	0.17009	0.544883251833741	0.75	4	0.102941176470588	TRUE
dimenhydrinate	-0.298032786885246	0.77517	0.934645285451197	0.25	4	0.762589928057554	FALSE
fenofibrate	0.460655737704918	0.43002	0.772705034293553	0.666666666666667	3	0.535031847133758	TRUE
chenodeoxycholic acid	-0.357704918032787	0.57777	0.853341227477478	0.25	4	0.784615384615385	FALSE
pergolide	-0.362131147540984	0.56256	0.847400506329114	0.25	4	0.57037037037037	FALSE
bupivacaine	0.248524590163934	0.90931	0.969288916938111	0.5	4	0.873333333333333	FALSE
pinacidil	-0.438032786885246	0.32422	0.6889675	0.25	4	0.292817679558011	FALSE
isotretinoin	0.253114754098361	0.89817	0.966862277960526	0.5	4	0.935483870967742	FALSE
disopyramide	-0.577049180327869	0.08748	0.417552028985507	0.75	4	0.100591715976331	TRUE
bumetanide	-0.646393442622951	0.03631	0.25323579787234	0.75	4	0.141891891891892	TRUE
perhexiline	-0.511147540983607	0.1688	0.544883251833741	0	4	0.302521008403361	FALSE
acemetacin	-0.318688524590164	0.70892	0.916019043902439	0.25	4	0.866666666666667	FALSE
clemastine	-0.52983606557377	0.26611	0.656003747645951	0.666666666666667	3	0.441666666666667	TRUE
digoxin	-0.497868852459016	0.18986	0.574304942528736	0.5	4	0.26530612244898	FALSE
meclozine	0.591639344262295	0.0333	0.243517877094972	0.8	5	0.0457516339869281	TRUE
naringin	0.309672131147541	0.73808	0.924817128060264	0.5	4	0.584905660377358	FALSE
progesterone	0.435737704918033	0.3309	0.695261797752809	0.75	4	0.300613496932515	TRUE
butoconazole	0.303770491803279	0.75745	0.92892425093633	0.5	4	0.823204419889503	FALSE
biotin	0.461912568306011	0.42674	0.772705034293553	0.666666666666667	3	0.375	TRUE
cephaeline	-0.77983606557377	0.00103	0.0198275	0.8	5	0.114457831325301	TRUE
velnacrine	-0.37	0.53505	0.836753076923077	0.5	4	0.482352941176471	FALSE
melatonin	-0.277540983606557	0.83517	0.947845311958405	0.5	4	0.83974358974359	FALSE
neostigmine bromide	0.447049180327869	0.30003	0.684475190972222	0.5	4	0.195652173913043	FALSE
amiodarone	0.50327868852459	0.10687	0.448877916666667	0.6	5	0.220689655172414	TRUE
bisacodyl	0.478852459016393	0.22565	0.615366354166667	0.25	4	0.441489361702128	FALSE
colecalciferol	0.316393442622951	0.71616	0.916019043902439	0.5	4	0.6796875	FALSE
carbimazole	-0.454426229508197	0.44572	0.7806225	0.333333333333333	3	0.568493150684932	FALSE
pilocarpine	-0.278852459016393	0.83174	0.947845311958405	0.25	4	0.894736842105263	FALSE
menadione	0.447049180327869	0.69128	0.909432683417085	0.5	2	0.844444444444444	FALSE
niridazole	0.597540983606557	0.06896	0.377693054393305	1	4	0.0387596899224806	TRUE
amphotericin B	-0.520327868852459	0.15621	0.53669	0.25	4	0.134615384615385	FALSE
ergocalciferol	0.398688524590164	0.44115	0.7806225	0.5	4	0.533742331288344	FALSE
cisapride	-0.274262295081967	0.84455	0.952210120585702	0.25	4	0.836734693877551	FALSE
epiandrosterone	0.439344262295082	0.32074	0.6889675	0.5	4	0.415730337078652	FALSE
dicloxacillin	-0.419672131147541	0.37697	0.737130625	0.5	4	0.361963190184049	FALSE
dinoprost	-0.679344262295082	0.02242	0.199644761904762	0.75	4	0.041958041958042	TRUE
ceforanide	-0.508360655737705	0.17289	0.547973389830508	0.5	4	0.263473053892216	FALSE
puromycin	-0.800327868852459	0.00323	0.049742	1	4	0.0447761194029851	TRUE
serotonin	-0.238688524590164	0.87671	0.959980642201835	0.4	5	0.853107344632768	FALSE
metixene	-0.529344262295082	0.14394	0.513399073569482	0.5	4	0.238461538461538	FALSE
vigabatrin	-0.849016393442623	0.00663	0.089470824742268	1	3	0.0140845070422535	TRUE
fluoxetine	-0.255573770491803	0.89223	0.966806930041152	0.25	4	0.915966386554622	FALSE
glycocholic acid	-0.503606557377049	0.18054	0.561346460807601	0.25	4	0.180232558139535	FALSE
pirenperone	-0.559508196721311	0.05226	0.322395023474178	0.4	5	0.08125	FALSE
ciclopirox	-0.483934426229508	0.21568	0.604428656716418	0.25	4	0.349056603773585	FALSE
hexetidine	-0.923606557377049	3e-05	0.000688947368421053	1	4	0	TRUE
cefotiam	-0.278196721311475	0.83348	0.947845311958405	0.25	4	0.883116883116883	FALSE
nitrofural	-0.575245901639344	0.08945	0.421628434163701	0.5	4	0.132075471698113	FALSE
biperiden	-0.838688524590164	0.00022	0.00464483870967742	1	5	0.0136054421768707	TRUE
iohexol	-0.660655737704918	0.02978	0.229036725146199	0.75	4	0.0510948905109489	TRUE
thiostrepton	0.342622950819672	0.62812	0.879368	0.5	4	0.872549019607843	FALSE
salsolidin	0.628524590163934	0.04664	0.300747586206897	1	4	0	TRUE
probenecid	0.628852459016393	0.04644	0.300747586206897	1	4	0.0133333333333333	TRUE
selegiline	0.413770491803279	0.39435	0.750296729651163	0.75	4	0.262820512820513	TRUE
6-azathymine	0.760655737704918	0.0066	0.089470824742268	1	4	0	TRUE
omeprazole	0.605081967213115	0.06292	0.350477787234043	0.75	4	0.18348623853211	TRUE
cetirizine	0.307540983606557	0.74524	0.924817128060264	0.5	4	0.828571428571429	FALSE
norcyclobenzaprine	0.397704918032787	0.44446	0.7806225	0.5	4	0.631868131868132	FALSE
L-methionine sulfoximine	0.239180327868852	0.93374	0.97845132	0.5	4	0.91304347826087	FALSE
phenacetin	0.449508196721311	0.29373	0.682420691489362	0.5	4	0.236641221374046	FALSE
betahistine	0.550983606557377	0.11617	0.471827874251497	0.75	4	0.18978102189781	TRUE
benperidol	-0.253770491803279	0.89672	0.966806930041152	0.5	4	0.901840490797546	FALSE
propylthiouracil	0.584098360655738	0.08089	0.405491368821293	1	4	0.2	TRUE
etifenin	0.337049180327869	0.64726	0.891521028331584	0.75	4	0.652173913043478	TRUE
pyrazinamide	0.827049180327869	0.00169	0.0283616666666667	1	4	0	TRUE
tiabendazole	0.791147540983607	0.00383	0.05697125	1	4	0	TRUE
atovaquone	0.291967213114754	0.90556	0.9684356	0.666666666666667	3	0.921259842519685	TRUE
tobramycin	0.595737704918033	0.07059	0.382696260162602	1	4	0.208955223880597	TRUE
tolazamide	-0.38224043715847	0.64264	0.891118389830508	0.333333333333333	3	0.533333333333333	FALSE
cefaclor	-0.386885245901639	0.47818	0.803514274711168	0.5	4	0.583333333333333	FALSE
terconazole	0.531147540983607	0.14151	0.511442438356164	0.75	4	0.185792349726776	TRUE
orciprenaline	0.541967213114754	0.1272	0.488974838709677	0.75	4	0.138728323699422	TRUE
trimethadione	0.48344262295082	0.21656	0.604428656716418	0.75	4	0.194444444444444	TRUE
rifampicin	-0.503934426229508	0.17995	0.560844166666667	0.5	4	0.297872340425532	FALSE
methoxamine	-0.547540983606557	0.12009	0.471827874251497	0.5	4	0.211538461538462	FALSE
tetramisole	0.477540983606557	0.22831	0.618753188405797	0.75	4	0.169117647058824	TRUE
nifuroxazide	0.289016393442623	0.80222	0.942116062780269	0.5	4	0.842105263157895	FALSE
colistin	-0.72655737704918	0.01101	0.129838648648649	0.5	4	0.062015503875969	FALSE
tiaprofenic acid	-0.488524590163934	0.20678	0.594890153846154	0.5	4	0.254545454545455	FALSE
sisomicin	-0.235573770491803	0.94175	0.979171509134234	0.5	4	0.941558441558442	FALSE
lovastatin	-0.574590163934426	0.09004	0.421628434163701	0.75	4	0.1	TRUE
ethionamide	-0.425355191256831	0.52329	0.832072839805825	0.333333333333333	3	0.5875	FALSE
R-atenolol	-0.236229508196721	0.94034	0.979171509134234	0.5	4	0.899470899470899	FALSE
pregnenolone	-0.551803278688525	0.11499	0.471827874251497	0.5	4	0.140127388535032	FALSE
vancomycin	-0.549508196721311	0.11779	0.471827874251497	0.75	4	0.305555555555556	TRUE
nystatin	-0.800491803278689	0.0155	0.16273488	1	3	0.0215827338129496	TRUE
tenoxicam	-0.429016393442623	0.34941	0.711481197511664	0.5	4	0.404109589041096	FALSE
suxibuzone	-0.314426229508197	0.72268	0.92053612244898	0.25	4	0.784090909090909	FALSE
skimmianine	0.282459016393443	0.82193	0.947381592300962	0.5	4	0.89344262295082	FALSE
ricinine	0.38983606557377	0.46888	0.795030984455959	0.75	4	0.39041095890411	TRUE
estropipate	-0.355901639344262	0.58323	0.854925050391937	0.5	4	0.6	FALSE
tetryzoline	0.465355191256831	0.418	0.763157938718663	0.666666666666667	3	0.265822784810127	TRUE
benzethonium chloride	0.403387978142076	0.58489	0.855442469273743	0.666666666666667	3	0.684210526315789	TRUE
fluorometholone	0.299836065573771	0.76957	0.934645285451197	0.5	4	0.727272727272727	FALSE
etanidazole	0.445081967213115	0.30528	0.687013151618399	0.75	4	0.325581395348837	TRUE
kinetin	0.389180327868852	0.47085	0.796308333333333	0.5	4	0.359477124183007	FALSE
anabasine	0.455901639344262	0.44214	0.7806225	0.333333333333333	3	0.348484848484849	FALSE
delsoline	-0.399508196721311	0.43863	0.7806225	0.25	4	0.528089887640449	FALSE
Prestwick-689	0.568032786885246	0.0968	0.433942465753425	0.75	4	0.0579710144927536	TRUE
hexestrol	0.232622950819672	0.94763	0.983212511885896	0.5	4	0.942857142857143	FALSE
trioxysalen	0.438688524590164	0.32243	0.6889675	0.75	4	0.443478260869565	TRUE
cefalotin	0.295081967213115	0.78351	0.936634328767123	0.5	4	0.725663716814159	FALSE
abamectin	0.269180327868852	0.85825	0.954414346349745	0.5	4	0.92	FALSE
tetrandrine	-0.321311475409836	0.7001	0.91523408142999	0.25	4	0.731481481481482	FALSE
fluorocurarine	0.454918032786885	0.27986	0.669719817184643	0.75	4	0.15702479338843	TRUE
napelline	0.181147540983607	0.99626	0.997021666666667	0.5	4	0.992592592592593	FALSE
cefmetazole	-0.457540983606557	0.27376	0.664845714285714	0.5	4	0.211267605633803	FALSE
strophanthidin	-0.485245901639344	0.21296	0.600788774193548	0.25	4	0.157303370786517	FALSE
cefuroxime	-0.329180327868852	0.6736	0.904351179487179	0.5	4	0.695906432748538	FALSE
altizide	0.566393442622951	0.09838	0.438559222972973	1	4	0.0440251572327044	TRUE
sulfaquinoxaline	0.457704918032787	0.43786	0.7806225	0.333333333333333	3	0.586666666666667	FALSE
nadide	-0.261803278688525	0.877	0.959980642201835	0.25	4	0.901162790697674	FALSE
terazosin	-0.456065573770492	0.27685	0.66739714548803	0.25	4	0.455223880597015	FALSE
butamben	-0.458852459016393	0.27012	0.661826492537313	0.5	4	0.27007299270073	FALSE
alclometasone	-0.421475409836066	0.37125	0.732980769230769	0.25	4	0.357142857142857	FALSE
ramifenazone	0.333114754098361	0.6602	0.892265680412371	0.75	4	0.651612903225806	TRUE
streptozocin	-0.443114754098361	0.3103	0.6889675	0.5	4	0.472222222222222	FALSE
sulfamethizole	-0.680819672131148	0.02188	0.198787448275862	0.25	4	0.0280898876404494	FALSE
phenazopyridine	0.451803278688525	0.28757	0.678057316636852	0.75	4	0.493506493506494	TRUE
sulfapyridine	-0.494098360655738	0.19658	0.579556801801802	0.25	4	0.141592920353982	FALSE
leflunomide	-0.37672131147541	0.51163	0.830922667493797	0.5	4	0.62962962962963	FALSE
podophyllotoxin	-0.810655737704918	0.0025	0.0399085365853659	1	4	0.058252427184466	TRUE
propidium iodide	-0.377868852459016	0.5076	0.828864675810474	0.5	4	0.397350993377483	FALSE
pheneticillin	-0.402295081967213	0.42936	0.772705034293553	0.25	4	0.549019607843137	FALSE
metoprolol	-0.508852459016393	0.17225	0.547270024271845	0.5	4	0.213740458015267	FALSE
medrysone	0.591311475409836	0.01554	0.16273488	1	6	0.15748031496063	TRUE
demeclocycline	0.558524590163934	0.0272	0.219782716049383	1	6	0.0305343511450382	TRUE
meclofenoxate	0.463005464480874	0.10625	0.448877916666667	0.833333333333333	6	0.218181818181818	TRUE
levonorgestrel	0.354808743169399	0.34939	0.711481197511664	0.666666666666667	6	0.596899224806202	TRUE
cloperastine	0.275464480874317	0.66119	0.892265680412371	0.5	6	0.886010362694301	FALSE
sulfamethoxypyridazine	0.585081967213115	0.03683	0.253946	0.8	5	0.0636363636363636	TRUE
flumetasone	-0.292568306010929	0.58451	0.855442469273743	0.5	6	0.638613861386139	FALSE
flunixin	0.432131147540984	0.23032	0.620970286885246	0.8	5	0.256637168141593	TRUE
fenoprofen	0.453770491803279	0.1189	0.471827874251497	0.666666666666667	6	0.25	TRUE
furaltadone	0.434699453551913	0.15059	0.522870848806366	0.666666666666667	6	0.201438848920863	TRUE
bendroflumethiazide	-0.16879781420765	0.98211	0.996575186046512	0.333333333333333	6	1	FALSE
eucatropine	0.394098360655738	0.23847	0.629349254032258	0.666666666666667	6	0.391666666666667	TRUE
flecainide	-0.295300546448087	0.57295	0.851532698412699	0.333333333333333	6	0.478260869565217	FALSE
spiramycin	0.260874316939891	0.72362	0.92053612244898	0.5	6	0.736196319018405	FALSE
ethoxyquin	-0.212459016393443	0.93817	0.979171509134234	0.4	5	0.934782608695652	FALSE
sulfadimidine	-0.229945355191257	0.84566	0.952641084337349	0.333333333333333	6	0.857142857142857	FALSE
dicoumarol	-0.291147540983607	0.59122	0.857967596899225	0.5	6	0.455555555555556	FALSE
isocarboxazid	0.391475409836066	0.33036	0.695243151125402	0.6	5	0.502958579881657	TRUE
mephentermine	0.313934426229508	0.60738	0.867023358778626	0.4	5	0.531073446327684	FALSE
cefazolin	0.23327868852459	0.89078	0.966806930041152	0.6	5	0.87248322147651	TRUE
glycopyrronium bromide	-0.266393442622951	0.78936	0.936783535811423	0.4	5	0.787096774193548	FALSE
diethylstilbestrol	-0.40327868852459	0.21648	0.604428656716418	0.166666666666667	6	0.368852459016393	FALSE
tinidazole	0.291748633879781	0.58838	0.857671959910913	0.666666666666667	6	0.518248175182482	TRUE
guaifenesin	0.390874316939891	0.24682	0.639055869565217	0.833333333333333	6	0.271186440677966	TRUE
thiamazole	-0.531639344262295	0.04124	0.278263711340206	0.333333333333333	6	0.108695652173913	FALSE
lithocholic acid	-0.212185792349727	0.90149	0.967523603603603	0.333333333333333	6	0.884892086330935	FALSE
alpha-ergocryptine	-0.372513661202186	0.29565	0.684475190972222	0.333333333333333	6	0.265432098765432	FALSE
atractyloside	-0.373606557377049	0.38564	0.745050412371134	0.6	5	0.598484848484849	TRUE
guanadrel	-0.555901639344262	0.05494	0.333491990740741	0.4	5	0.188405797101449	FALSE
alexidine	0.410655737704918	0.40376	0.756311111111111	0.75	4	0.687179487179487	TRUE
merbromin	-0.686393442622951	0.00745	0.0985055555555556	0.8	5	0.0569105691056911	TRUE
sulfadimethoxine	-0.578524590163934	0.04052	0.276253541666667	0.4	5	0.281481481481481	FALSE
calcium folinate	-0.356393442622951	0.44539	0.7806225	0.2	5	0.636363636363636	FALSE
mimosine	-0.419945355191257	0.5379	0.836753076923077	0.333333333333333	3	0.586666666666667	FALSE
ribostamycin	0.300819672131148	0.76628	0.934645285451197	0.5	4	0.601398601398601	FALSE
vidarabine	0.501147540983607	0.18457	0.567069836065574	0.75	4	0.243421052631579	TRUE
proadifen	-0.559016393442623	0.1065	0.448877916666667	0.75	4	0.156521739130435	TRUE
hexylcaine	0.306229508196721	0.74919	0.924817128060264	0.5	4	0.631205673758865	FALSE
sulfanilamide	0.443934426229508	0.30808	0.687013151618399	0.25	4	0.272727272727273	FALSE
corbadrine	0.470327868852459	0.24444	0.637394342629482	0.75	4	0.276315789473684	TRUE
isoetarine	0.487868852459016	0.20804	0.597202543859649	0.5	4	0.186666666666667	FALSE
sulfametoxydiazine	0.441311475409836	0.31538	0.6889675	0.75	4	0.424528301886792	TRUE
zomepirac	0.42	0.37586	0.736528053892216	0.75	4	0.470588235294118	TRUE
drofenine	0.305573770491803	0.75135	0.925227798682973	0.5	4	0.73202614379085	FALSE
pridinol	-0.411147540983607	0.40216	0.756311111111111	0.25	4	0.433155080213904	FALSE
hecogenin	-0.341803278688525	0.6303	0.87959776119403	0.5	4	0.696132596685083	FALSE
ebselen	0.355573770491803	0.71721	0.916019043902439	0.666666666666667	3	0.851351351351351	TRUE
mevalolactone	0.286775956284153	0.91686	0.973373673965937	0.666666666666667	3	0.861313868613139	TRUE
pipenzolate bromide	0.55344262295082	0.11317	0.468934842767296	0.75	4	0.124087591240876	TRUE
isopropamide iodide	0.23655737704918	0.93958	0.979171509134234	0.25	4	0.948905109489051	FALSE
cinoxacin	-0.316885245901639	0.71481	0.916019043902439	0.25	4	0.83743842364532	FALSE
cicloheximide	-0.590655737704918	0.07497	0.3894275	0.75	4	0.281481481481481	TRUE
