	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
quinisocaine	-0.22983606557377	0.95331	0.987980881195909	0.25	4	0.968	FALSE
solanine	0.474098360655738	0.23592	0.681404127659574	0.5	4	0.193798449612403	FALSE
sulmazole	-0.687704918032787	0.06086	0.430625621621622	0.666666666666667	3	0.175141242937853	TRUE
glimepiride	-0.273606557377049	0.84626	0.948419811643836	0.25	4	0.794285714285714	FALSE
vitexin	-0.225901639344262	0.96007	0.987996564465409	0.25	4	0.913793103448276	FALSE
dydrogesterone	0.487540983606557	0.20874	0.64141	0.5	4	0.188311688311688	FALSE
hydroxyachillin	0.377704918032787	0.50815	0.853316961538461	0.75	4	0.289655172413793	TRUE
trihexyphenidyl	-0.877213114754098	0.00346	0.064702	1	3	0.0150375939849624	TRUE
sulfabenzamide	-0.556229508196721	0.1098	0.522648	0.25	4	0.0578034682080925	FALSE
Prestwick-642	-0.512622950819672	0.16671	0.580381356382979	0.5	4	0.393103448275862	FALSE
picrotoxinin	0.548524590163934	0.11898	0.538449639344262	0.75	4	0.083969465648855	TRUE
gelsemine	-0.450327868852459	0.29182	0.732344516129032	0.5	4	0.345029239766082	FALSE
canadine	-0.430327868852459	0.34597	0.759548894472362	0.5	4	0.604026845637584	FALSE
Prestwick-682	-0.575737704918033	0.08898	0.498147222222222	0.5	4	0.111888111888112	FALSE
Prestwick-692	-0.532786885245902	0.13945	0.556886	0.5	4	0.380952380952381	FALSE
succinylsulfathiazole	0.465409836065574	0.25518	0.69099006185567	0.5	4	0.126760563380282	FALSE
benzocaine	-0.31983606557377	0.70478	0.926475275827482	0.25	4	0.791946308724832	FALSE
flunisolide	-0.280327868852459	0.63899	0.901493507462686	0.5	6	0.688235294117647	FALSE
mepenzolate bromide	0.253770491803279	0.83203	0.947891444734552	0.4	5	0.80794701986755	FALSE
solasodine	0.290054644808743	0.59584	0.89163096	0.333333333333333	6	0.607142857142857	FALSE
eldeline	0.260819672131148	0.72394	0.928094197983501	0.5	6	0.808510638297872	FALSE
pempidine	0.694754098360656	0.00626	0.105894743589744	1	5	0.00666666666666667	TRUE
promazine	0.420218579234973	0.17824	0.593679796437659	0.666666666666667	6	0.241176470588235	TRUE
famprofazone	0.484043715846994	0.08054	0.485838064516129	0.666666666666667	6	0.22463768115942	TRUE
metamizole sodium	0.281147540983607	0.63534	0.900065	0.5	6	0.762295081967213	FALSE
citiolone	0.296010928961749	0.56995	0.884272926540284	0.666666666666667	6	0.621212121212121	TRUE
benfotiamine	0.216229508196721	0.9302	0.978803697749196	0.4	5	0.938271604938272	FALSE
Prestwick-664	0.32344262295082	0.45734	0.83761374301676	0.5	6	0.553956834532374	FALSE
Prestwick-674	0.368142076502732	0.30858	0.737173684210526	0.666666666666667	6	0.376712328767123	TRUE
heliotrine	-0.377595628415301	0.28172	0.721279453125	0.166666666666667	6	0.427860696517413	FALSE
sulfamerazine	-0.308032786885246	0.63124	0.900065	0.2	5	0.675977653631285	FALSE
bromopride	0.307814207650273	0.51978	0.864538780177891	0.666666666666667	6	0.535211267605634	TRUE
isosorbide	-0.395409836065574	0.45186	0.83761374301676	0.25	4	0.37593984962406	FALSE
fludroxycortide	-0.480655737704918	0.13845	0.556886	0.2	5	0.247311827956989	FALSE
halcinonide	-0.349344262295082	0.47127	0.846217325102881	0.2	5	0.531645569620253	FALSE
Prestwick-665	0.41655737704918	0.26543	0.699327323943662	0.6	5	0.282258064516129	TRUE
Prestwick-675	-0.798688524590164	0.0033	0.064295	0.75	4	0.0618556701030928	TRUE
Prestwick-685	-0.211475409836065	0.94022	0.987980881195909	0.4	5	0.952631578947368	FALSE
acacetin	-0.627431693989071	0.00842	0.12816023255814	0.333333333333333	6	0.0165745856353591	FALSE
methylbenzethonium chloride	0.320109289617486	0.47034	0.846217325102881	0.666666666666667	6	0.790575916230366	TRUE
sulfachlorpyridazine	-0.370983606557377	0.39483	0.79881370942813	0.2	5	0.541284403669725	FALSE
helveticoside	-0.555300546448087	0.02877	0.278962444444444	0.333333333333333	6	0.142857142857143	FALSE
lanatoside C	-0.37896174863388	0.27779	0.720724556213018	0.166666666666667	6	0.468085106382979	FALSE
beta-escin	-0.332896174863388	0.42344	0.823275798816568	0.333333333333333	6	0.454545454545455	FALSE
lycorine	-0.811475409836066	0.00048	0.0110231578947368	1	5	0.0266666666666667	TRUE
ethotoin	0.331420765027322	0.42859	0.825244963396779	0.666666666666667	6	0.508333333333333	TRUE
chlorcyclizine	-0.222185792349727	0.87227	0.962081944444444	0.5	6	0.857142857142857	FALSE
pramocaine	-0.327704918032787	0.55356	0.879381116504854	0.2	5	0.475308641975309	FALSE
myosmine	-0.359180327868852	0.3359	0.759548894472362	0.166666666666667	6	0.607734806629834	FALSE
benzamil	-0.374262295081967	0.29087	0.732344516129032	0	6	0.496774193548387	FALSE
foliosidine	-0.496448087431694	0.06889	0.444221724137931	0.5	6	0.130434782608696	FALSE
gossypol	-0.325628415300546	0.4494	0.83761374301676	0.5	6	0.66412213740458	FALSE
karakoline	-0.257267759562842	0.73876	0.928094197983501	0.333333333333333	6	0.856	FALSE
etiocholanolone	-0.387540983606557	0.25551	0.69099006185567	0.333333333333333	6	0.571428571428571	FALSE
diphenylpyraline	-0.371475409836066	0.29879	0.733015486891386	0.333333333333333	6	0.4375	FALSE
finasteride	-0.389180327868852	0.25123	0.68558875	0.5	6	0.634146341463415	FALSE
betonicine	-0.308852459016393	0.51573	0.859987987261147	0.5	6	0.632911392405063	FALSE
tiapride	-0.278852459016393	0.7443	0.928094197983501	0.2	5	0.761363636363636	FALSE
griseofulvin	0.273114754098361	0.76506	0.928094197983501	0.2	5	0.666666666666667	FALSE
dilazep	0.286065573770492	0.71728	0.928094197983501	0.4	5	0.838323353293413	FALSE
riluzole	-0.352131147540984	0.46077	0.838870556328234	0.2	5	0.436708860759494	FALSE
sulfamethoxazole	-0.250983606557377	0.84101	0.947920145672665	0.2	5	0.860215053763441	FALSE
nalidixic acid	-0.335737704918033	0.52252	0.866839683544304	0.4	5	0.518918918918919	FALSE
metaraminol	-0.308360655737705	0.74255	0.928094197983501	0.25	4	0.743016759776536	FALSE
kawain	-0.274426229508197	0.76035	0.928094197983501	0.4	5	0.718120805369127	FALSE
mebendazole	0.222295081967213	0.91724	0.976099183508488	0.4	5	0.976190476190476	FALSE
clemizole	0.247213114754098	0.85283	0.953124001706485	0.2	5	0.909090909090909	FALSE
ofloxacin	-0.469180327868852	0.15659	0.5642725	0.4	5	0.179190751445087	FALSE
nitrofurantoin	0.334098360655738	0.52869	0.868325232120452	0.6	5	0.593333333333333	TRUE
mephenesin	0.387213114754098	0.34273	0.759548894472362	0.6	5	0.368794326241135	TRUE
pentolonium	-0.573114754098361	0.04368	0.36652	0.4	5	0.031055900621118	FALSE
salbutamol	0.237377049180328	0.87989	0.964636524288107	0.4	5	0.910614525139665	FALSE
trimethoprim	-0.487704918032787	0.12809	0.543948237179487	0.2	5	0.16025641025641	FALSE
fenbufen	-0.469234972677596	0.09803	0.504748378378378	0.333333333333333	6	0.115606936416185	FALSE
tropicamide	-0.379562841530055	0.27617	0.719091212723658	0.166666666666667	6	0.377142857142857	FALSE
lomefloxacin	0.416830601092896	0.18564	0.609029473684211	0.666666666666667	6	0.228813559322034	TRUE
hydralazine	0.216393442622951	0.88987	0.967655569306931	0.333333333333333	6	0.869918699186992	FALSE
6-benzylaminopurine	0.289344262295082	0.70408	0.926475275827482	0.4	5	0.648648648648649	FALSE
prilocaine	-0.685245901639344	0.00257	0.0533988888888889	0.5	6	0	FALSE
metoclopramide	0.251256830601093	0.76374	0.928094197983501	0.5	6	0.579710144927536	FALSE
ketoprofen	-0.281420765027322	0.63417	0.900065	0.166666666666667	6	0.639344262295082	FALSE
nefopam	0.425573770491803	0.24466	0.681404127659574	0.6	5	0.317365269461078	TRUE
orphenadrine	-0.251803278688525	0.76141	0.928094197983501	0.333333333333333	6	0.726495726495726	FALSE
phenelzine	-0.386174863387978	0.25872	0.69249032586558	0.333333333333333	6	0.171270718232044	FALSE
camptothecin	0.419125683060109	0.54051	0.872290517241379	0.666666666666667	3	0.910714285714286	TRUE
indapamide	-0.502295081967213	0.06379	0.434901614583333	0.333333333333333	6	0.0170454545454545	FALSE
mexiletine	-0.291475409836066	0.58966	0.885796697247706	0.166666666666667	6	0.617647058823529	FALSE
ethisterone	-0.230218579234973	0.84484	0.947920145672665	0.333333333333333	6	0.873417721518987	FALSE
vincamine	-0.390983606557377	0.24656	0.683786101694915	0.166666666666667	6	0.39766081871345	FALSE
dantrolene	0.256939890710383	0.73992	0.928094197983501	0.166666666666667	6	0.852564102564103	FALSE
flutamide	-0.381311475409836	0.36105	0.77605	0.4	5	0.409090909090909	FALSE
fenbendazole	0.367213114754098	0.54459	0.876836789667897	0.5	4	0.664921465968586	FALSE
proglumide	-0.316065573770492	0.59885	0.892818507972665	0.4	5	0.601092896174863	FALSE
lisinopril	0.454043715846994	0.44704	0.83761374301676	0.666666666666667	3	0.436507936507937	TRUE
ifenprodil	0.338524590163934	0.64192	0.901493507462686	0.5	4	0.695652173913043	FALSE
flavoxate	0.337540983606557	0.64531	0.901493507462686	0.5	4	0.537414965986395	FALSE
difenidol	0.395846994535519	0.60552	0.897359390519187	0.666666666666667	3	0.651515151515151	TRUE
triprolidine	-0.525573770491803	0.1489	0.556886	0.5	4	0.0759493670886076	FALSE
fenoterol	0.536994535519126	0.2514	0.68558875	0.666666666666667	3	0.272151898734177	TRUE
trazodone	0.895245901639344	0.00225	0.0475040322580645	1	3	0.0223880597014925	TRUE
lincomycin	-0.47344262295082	0.39679	0.7995372	0	3	0.464864864864865	FALSE
flunarizine	0.337704918032787	0.64479	0.901493507462686	0.5	4	0.680272108843537	FALSE
bufexamac	0.669672131147541	0.026	0.263829457364341	1	4	0.0633802816901408	TRUE
norethisterone	0.373606557377049	0.52262	0.866839683544304	0.5	4	0.668918918918919	FALSE
doxepin	0.59	0.15691	0.5642725	0.666666666666667	3	0.165605095541401	TRUE
cortisone	0.314426229508197	0.84442	0.947920145672665	0.333333333333333	3	0.84297520661157	FALSE
homochlorcyclizine	-0.402131147540984	0.4301	0.825244963396779	0.5	4	0.4375	FALSE
glafenine	-0.381967213114754	0.49405	0.853037275064267	0.25	4	0.680232558139535	FALSE
telenzepine	0.618688524590164	0.05295	0.39834224137931	0.75	4	0.0144927536231884	TRUE
aminoglutethimide	0.49655737704918	0.34095	0.759548894472362	0.333333333333333	3	0.368055555555556	FALSE
nortriptyline	0.527540983606557	0.14617	0.556886	0.75	4	0.394285714285714	TRUE
dyclonine	-0.335573770491803	0.65214	0.904291588983051	0.5	4	0.661764705882353	FALSE
diethylcarbamazine	0.580983606557377	0.0839	0.494707657657658	0.75	4	0.0672268907563025	TRUE
pimethixene	-0.540655737704918	0.24426	0.681404127659574	0.333333333333333	3	0.222222222222222	FALSE
econazole	0.557704918032787	0.10799	0.517798205128205	0.5	4	0.312820512820513	FALSE
enalapril	-0.301475409836066	0.7646	0.928094197983501	0.25	4	0.615384615384615	FALSE
dropropizine	-0.174262295081967	0.99764	0.99764	0.5	4	0.983425414364641	FALSE
niflumic acid	-0.570327868852459	0.09457	0.504748378378378	0.25	4	0.0568181818181818	FALSE
dimenhydrinate	-0.781639344262295	0.00453	0.0812297260273973	0.75	4	0.00719424460431655	TRUE
fenofibrate	-0.314262295081967	0.84499	0.947920145672665	0.333333333333333	3	0.87741935483871	FALSE
chenodeoxycholic acid	-0.443770491803279	0.30855	0.737173684210526	0.5	4	0.615384615384615	FALSE
pergolide	-0.232295081967213	0.94846	0.987980881195909	0.25	4	0.977777777777778	FALSE
bupivacaine	0.292459016393443	0.79163	0.935147719928187	0.5	4	0.766666666666667	FALSE
pinacidil	0.517704918032787	0.15987	0.568668016304348	0.75	4	0.0534351145038168	TRUE
isotretinoin	-0.394754098360656	0.45368	0.83761374301676	0	4	0.492063492063492	FALSE
disopyramide	0.525737704918033	0.14862	0.556886	0.5	4	0.188811188811189	FALSE
bumetanide	-0.569508196721311	0.09525	0.504748378378378	0.75	4	0.27027027027027	TRUE
perhexiline	0.777704918032787	0.00487	0.0849977333333333	1	4	0.0362694300518135	TRUE
acemetacin	-0.471639344262295	0.24171	0.681404127659574	0.5	4	0.407407407407407	FALSE
clemastine	-0.281639344262295	0.92706	0.977070483091787	0.333333333333333	3	0.925	FALSE
digoxin	-0.308196721311475	0.74281	0.928094197983501	0.25	4	0.846938775510204	FALSE
meclozine	0.314590163934426	0.6048	0.897359390519187	0.4	5	0.627450980392157	FALSE
naringin	0.336065573770492	0.65053	0.903974278131635	0.5	4	0.433962264150943	FALSE
progesterone	0.416885245901639	0.38532	0.790570344827586	0.75	4	0.343558282208589	TRUE
butoconazole	0.194590163934426	0.99107	0.994107762452107	0.5	4	0.988950276243094	FALSE
biotin	0.284098360655738	0.92218	0.976099183508488	0.333333333333333	3	0.933823529411765	FALSE
cephaeline	0.385901639344262	0.34641	0.759548894472362	0.6	5	0.842465753424658	TRUE
velnacrine	-0.354098360655738	0.58938	0.885796697247706	0.25	4	0.564705882352941	FALSE
melatonin	-0.747213114754098	0.00801	0.126326385542169	0.75	4	0.032051282051282	TRUE
neostigmine bromide	-0.717540983606557	0.01263	0.1722153125	0.5	4	0.0517241379310345	FALSE
amiodarone	0.526885245901639	0.08006	0.485838064516129	0.8	5	0.179310344827586	TRUE
bisacodyl	-0.322295081967213	0.69657	0.926475275827482	0.25	4	0.846774193548387	FALSE
colecalciferol	-0.381311475409836	0.49596	0.853037275064267	0.5	4	0.429347826086957	FALSE
carbimazole	-0.424754098360656	0.52479	0.867670567465322	0.333333333333333	3	0.623287671232877	FALSE
pilocarpine	-0.465573770491803	0.25479	0.69099006185567	0	4	0.434210526315789	FALSE
menadione	0.369672131147541	0.88661	0.967394633333333	0.5	2	0.964444444444444	FALSE
niridazole	-0.362459016393443	0.56131	0.884272926540284	0.5	4	0.573770491803279	FALSE
amphotericin B	-0.570983606557377	0.09387	0.504748378378378	0.75	4	0.0897435897435897	TRUE
ergocalciferol	-0.54327868852459	0.12546	0.538449639344262	0.5	4	0.0738255033557047	FALSE
cisapride	-0.323606557377049	0.69235	0.926475275827482	0.25	4	0.605442176870748	FALSE
epiandrosterone	0.420491803278689	0.37417	0.782995287539936	0.75	4	0.460674157303371	TRUE
dicloxacillin	-0.552295081967213	0.11447	0.527609964788732	0.75	4	0.0797546012269939	TRUE
dinoprost	-0.547213114754098	0.12039	0.538449639344262	0.5	4	0.13986013986014	FALSE
ceforanide	-0.661475409836066	0.02941	0.28307125	0.75	4	0.0479041916167665	TRUE
puromycin	0.435573770491803	0.33122	0.75707260034904	0.75	4	0.713483146067416	TRUE
serotonin	-0.460983606557377	0.17123	0.586754109947644	0.2	5	0.101694915254237	FALSE
metixene	-0.282950819672131	0.82028	0.94369394575678	0.25	4	0.876923076923077	FALSE
vigabatrin	-0.50551912568306	0.31997	0.747929875	0.666666666666667	3	0.471830985915493	TRUE
fluoxetine	-0.410655737704918	0.40376	0.808137370030581	0.5	4	0.436974789915966	FALSE
glycocholic acid	-0.365081967213115	0.55217	0.879381116504854	0.25	4	0.63953488372093	FALSE
pirenperone	0.381475409836066	0.36052	0.77605	0.4	5	0.453947368421053	FALSE
ciclopirox	-0.508688524590164	0.17253	0.589665195822454	0.25	4	0.311320754716981	FALSE
hexetidine	-0.444098360655738	0.30767	0.737173684210526	0.5	4	0.483516483516484	FALSE
cefotiam	-0.329016393442623	0.67425	0.921063722627737	0.5	4	0.733766233766234	FALSE
nitrofural	-0.540163934426229	0.12937	0.543948237179487	0	4	0.150943396226415	FALSE
biperiden	-0.400327868852459	0.30595	0.7361921875	0.4	5	0.646258503401361	FALSE
iohexol	0.282950819672131	0.82028	0.94369394575678	0.25	4	0.942857142857143	FALSE
thiostrepton	0.47327868852459	0.23793	0.681404127659574	0.75	4	0.519607843137255	TRUE
salsolidin	0.335081967213115	0.65354	0.905273925925926	0.5	4	0.645569620253165	FALSE
probenecid	0.350655737704918	0.60113	0.895198145620023	0.25	4	0.473333333333333	FALSE
selegiline	0.395573770491803	0.45113	0.83761374301676	0.25	4	0.320512820512821	FALSE
6-azathymine	0.491639344262295	0.20099	0.630925443645084	0.75	4	0.304347826086957	TRUE
omeprazole	0.582622950819672	0.08231	0.49147	0.75	4	0.211009174311927	TRUE
cetirizine	0.471311475409836	0.24242	0.681404127659574	0.75	4	0.419047619047619	TRUE
norcyclobenzaprine	0.79655737704918	0.00345	0.064702	1	4	0.043956043956044	TRUE
L-methionine sulfoximine	0.347540983606557	0.61146	0.89814716367713	0.5	4	0.536231884057971	FALSE
phenacetin	0.291147540983607	0.79559	0.935147719928187	0.25	4	0.801526717557252	FALSE
betahistine	0.70672131147541	0.01481	0.188642803738318	1	4	0.0218978102189781	TRUE
benperidol	0.445737704918033	0.30366	0.7361921875	0.5	4	0.253333333333333	FALSE
propylthiouracil	0.658524590163934	0.03055	0.289486762589928	1	4	0.0666666666666667	TRUE
etifenin	-0.403770491803279	0.42493	0.823275798816568	0.25	4	0.494252873563218	FALSE
pyrazinamide	0.721967213114754	0.01167	0.162510957446808	1	4	0.015748031496063	TRUE
tiabendazole	0.56	0.10562	0.513964981412639	0.75	4	0.0754716981132075	TRUE
atovaquone	-0.393879781420765	0.611	0.89814716367713	0.333333333333333	3	0.702702702702703	FALSE
tobramycin	0.695573770491803	0.01766	0.201016869565217	1	4	0.0597014925373134	TRUE
tolazamide	0.240546448087432	0.98116	0.994107762452107	0.333333333333333	3	0.983050847457627	FALSE
cefaclor	0.300819672131148	0.76649	0.928094197983501	0.25	4	0.8125	FALSE
terconazole	0.289344262295082	0.80114	0.938007388193202	0.25	4	0.836065573770492	FALSE
orciprenaline	0.196393442622951	0.99009	0.994107762452107	0.5	4	0.982658959537572	FALSE
trimethadione	0.407377049180328	0.41391	0.819489365558912	0.75	4	0.430555555555556	TRUE
rifampicin	-0.478032786885246	0.22714	0.673026930022573	0.25	4	0.347517730496454	FALSE
methoxamine	-0.387704918032787	0.47546	0.846977322623829	0.5	4	0.653846153846154	FALSE
tetramisole	0.228524590163934	0.95554	0.987980881195909	0.25	4	0.926470588235294	FALSE
nifuroxazide	0.233934426229508	0.94513	0.987980881195909	0.5	4	0.941520467836257	FALSE
colistin	-0.526229508196721	0.14803	0.556886	0.5	4	0.302325581395349	FALSE
tiaprofenic acid	-0.528524590163934	0.14496	0.556886	0.5	4	0.181818181818182	FALSE
sisomicin	-0.306065573770492	0.74976	0.928094197983501	0.25	4	0.733766233766234	FALSE
lovastatin	-0.43655737704918	0.32837	0.755424130052724	0.25	4	0.384615384615385	FALSE
ethionamide	-0.538852459016393	0.24769	0.685467674418605	0	3	0.3125	FALSE
R-atenolol	0.481967213114754	0.21973	0.660414518348624	0.75	4	0.0975609756097561	TRUE
pregnenolone	-0.407704918032787	0.41301	0.819489365558912	0.5	4	0.414012738853503	FALSE
vancomycin	-0.38983606557377	0.46888	0.846217325102881	0.5	4	0.666666666666667	FALSE
nystatin	-0.471475409836066	0.40211	0.806067366003063	0.333333333333333	3	0.388489208633094	FALSE
tenoxicam	-0.39327868852459	0.45816	0.83761374301676	0	4	0.541095890410959	FALSE
suxibuzone	-0.692786885245902	0.0186	0.207110423728814	0.5	4	0.00568181818181818	FALSE
skimmianine	0.543770491803279	0.1249	0.538449639344262	0.75	4	0.237704918032787	TRUE
ricinine	0.528852459016393	0.14463	0.556886	0.75	4	0.10958904109589	TRUE
estropipate	-0.322459016393443	0.69592	0.926475275827482	0.5	4	0.724137931034483	FALSE
tetryzoline	0.324644808743169	0.81046	0.94321304	0.333333333333333	3	0.765822784810127	FALSE
benzethonium chloride	0.601803278688525	0.14003	0.556886	0.666666666666667	3	0.236842105263158	TRUE
fluorometholone	-0.38655737704918	0.47885	0.846977322623829	0.25	4	0.518987341772152	FALSE
etanidazole	-0.502622950819672	0.18196	0.598456381909548	0.25	4	0.289617486338798	FALSE
kinetin	0.378032786885246	0.507	0.853037275064267	0.5	4	0.372549019607843	FALSE
anabasine	0.739508196721312	0.03532	0.32111124137931	1	3	0.0151515151515152	TRUE
delsoline	0.380491803278689	0.49865	0.853037275064267	0.75	4	0.518518518518518	TRUE
Prestwick-689	-0.313606557377049	0.72528	0.928094197983501	0.25	4	0.76	FALSE
hexestrol	-0.321639344262295	0.69863	0.926475275827482	0.25	4	0.839416058394161	FALSE
trioxysalen	0.431147540983607	0.34344	0.759548894472362	0.5	4	0.460869565217391	FALSE
cefalotin	0.305245901639344	0.75273	0.928094197983501	0.25	4	0.690265486725664	FALSE
abamectin	0.48655737704918	0.21068	0.64414976744186	0.75	4	0.28	TRUE
tetrandrine	-0.480327868852459	0.2228	0.665830751708428	0.25	4	0.240740740740741	FALSE
fluorocurarine	0.282950819672131	0.82045	0.94369394575678	0.5	4	0.768595041322314	FALSE
napelline	0.528032786885246	0.14565	0.556886	0.75	4	0.185185185185185	TRUE
cefmetazole	-0.543934426229508	0.12466	0.538449639344262	0.25	4	0.0845070422535211	FALSE
strophanthidin	-0.565901639344262	0.09898	0.504748378378378	0.5	4	0.0898876404494382	FALSE
cefuroxime	-0.353934426229508	0.59008	0.885796697247706	0.25	4	0.64327485380117	FALSE
altizide	-0.36344262295082	0.55799	0.884272926540284	0.5	4	0.581699346405229	FALSE
sulfaquinoxaline	-0.565737704918033	0.19694	0.627237128953771	0.333333333333333	3	0.234567901234568	FALSE
nadide	0.496229508196721	0.19281	0.621646034482759	0.75	4	0.242857142857143	TRUE
terazosin	-0.654918032786885	0.03222	0.299120425531915	0.75	4	0.119402985074627	TRUE
butamben	-0.565737704918033	0.09917	0.504748378378378	0.75	4	0.124087591240876	TRUE
alclometasone	-0.463770491803279	0.259	0.69249032586558	0.25	4	0.24025974025974	FALSE
ramifenazone	-0.33327868852459	0.65963	0.908900705263158	0.5	4	0.643312101910828	FALSE
streptozocin	-0.56655737704918	0.09834	0.504748378378378	0.5	4	0.256944444444444	FALSE
sulfamethizole	-0.266229508196721	0.86605	0.959914860287892	0.25	4	0.865168539325843	FALSE
phenazopyridine	0.567540983606557	0.09736	0.504748378378378	0.75	4	0.214285714285714	TRUE
sulfapyridine	0.440655737704918	0.31684	0.745449695340502	0.5	4	0.326633165829146	FALSE
leflunomide	0.46	0.26785	0.702636573146293	0.25	4	0.412429378531073	FALSE
podophyllotoxin	-0.39	0.46844	0.846217325102881	0.25	4	0.825242718446602	FALSE
propidium iodide	-0.268688524590164	0.85972	0.958514694397284	0.25	4	0.860927152317881	FALSE
pheneticillin	0.464098360655738	0.25797	0.69249032586558	0.25	4	0.528301886792453	FALSE
metoprolol	0.311803278688525	0.73112	0.928094197983501	0.25	4	0.845303867403315	FALSE
medrysone	0.546830601092896	0.03286	0.302913661971831	0.666666666666667	6	0.21259842519685	TRUE
demeclocycline	0.464043715846994	0.10499	0.513733656716418	0.666666666666667	6	0.16793893129771	TRUE
meclofenoxate	0.335245901639344	0.41539	0.820128974358974	0.5	6	0.527272727272727	FALSE
levonorgestrel	0.305956284153005	0.52791	0.868133404522613	0.5	6	0.728682170542636	FALSE
cloperastine	0.703934426229508	0.00162	0.034763606557377	1	6	0.0207253886010363	TRUE
sulfamethoxypyridazine	0.482131147540984	0.13609	0.555244361370717	0.8	5	0.163636363636364	TRUE
flumetasone	-0.294863387978142	0.57462	0.885796697247706	0.333333333333333	6	0.638613861386139	FALSE
flunixin	0.340819672131148	0.50266	0.853037275064267	0.6	5	0.584070796460177	TRUE
fenoprofen	0.672513661202186	0.00324	0.064295	1	6	0.0258620689655172	TRUE
furaltadone	0.252131147540984	0.76021	0.928094197983501	0.5	6	0.827338129496403	FALSE
bendroflumethiazide	0.400054644808743	0.22414	0.6668165	0.666666666666667	6	0.27536231884058	TRUE
eucatropine	0.349672131147541	0.36623	0.777274440842788	0.5	6	0.5	FALSE
flecainide	-0.349672131147541	0.36637	0.777274440842788	0.333333333333333	6	0.231884057971014	FALSE
spiramycin	-0.23327868852459	0.83406	0.947920145672665	0.5	6	0.718120805369127	FALSE
ethoxyquin	0.43327868852459	0.22777	0.673026930022573	0.4	5	0.235632183908046	FALSE
sulfadimidine	0.413114754098361	0.19392	0.62216	0.333333333333333	6	0.160583941605839	FALSE
dicoumarol	-0.219398907103825	0.88065	0.96466179916318	0.166666666666667	6	0.85	FALSE
isocarboxazid	0.337704918032787	0.5148	0.859532142857143	0.2	5	0.662721893491124	FALSE
mephentermine	0.428852459016393	0.23756	0.681404127659574	0.4	5	0.186440677966102	FALSE
cefazolin	-0.651147540983607	0.01344	0.17952	0.4	5	0	FALSE
glycopyrronium bromide	-0.31983606557377	0.58414	0.885796697247706	0.2	5	0.67741935483871	FALSE
diethylstilbestrol	-0.539125683060109	0.03686	0.324263020134228	0.666666666666667	6	0.114754098360656	TRUE
tinidazole	-0.423989071038251	0.17072	0.586541942257218	0.166666666666667	6	0.222857142857143	FALSE
guaifenesin	-0.162786885245902	0.98771	0.994107762452107	0.5	6	0.989690721649485	FALSE
thiamazole	-0.497540983606557	0.06781	0.441608407960199	0.5	6	0.159420289855072	FALSE
lithocholic acid	-0.55775956284153	0.02754	0.269028805970149	0.666666666666667	6	0	TRUE
alpha-ergocryptine	-0.25792349726776	0.736	0.928094197983501	0.166666666666667	6	0.722222222222222	FALSE
atractyloside	-0.714262295081967	0.00429	0.0779945833333334	0.8	5	0.0227272727272727	TRUE
guanadrel	-0.476229508196721	0.14549	0.556886	0.6	5	0.36231884057971	TRUE
alexidine	0.597868852459016	0.06867	0.444221724137931	0.75	4	0.333333333333333	TRUE
merbromin	-0.498196721311475	0.11315	0.525773957597173	0.4	5	0.382113821138211	FALSE
sulfadimethoxine	-0.612950819672131	0.02438	0.255982222222222	0.8	5	0.22962962962963	TRUE
calcium folinate	-0.640491803278689	0.01607	0.191233	0.8	5	0.0833333333333333	TRUE
mimosine	-0.667213114754098	0.07332	0.454861990521327	0.666666666666667	3	0.0666666666666667	TRUE
ribostamycin	0.35655737704918	0.58144	0.885796697247706	0.5	4	0.370629370629371	FALSE
vidarabine	0.60016393442623	0.06678	0.441608407960199	0.75	4	0.0855263157894737	TRUE
proadifen	0.376885245901639	0.51082	0.855068260869565	0.75	4	0.680203045685279	TRUE
hexylcaine	-0.254262295081967	0.89542	0.967655569306931	0.25	4	0.912280701754386	FALSE
sulfanilamide	0.394754098360656	0.45368	0.83761374301676	0.75	4	0.386363636363636	TRUE
corbadrine	0.397377049180328	0.44542	0.83761374301676	0.75	4	0.506578947368421	TRUE
isoetarine	-0.28344262295082	0.819	0.94369394575678	0.5	4	0.765432098765432	FALSE
sulfametoxydiazine	0.545737704918033	0.12237	0.538449639344262	0.75	4	0.188679245283019	TRUE
zomepirac	0.508196721311475	0.17312	0.590140833333333	0.75	4	0.225490196078431	TRUE
drofenine	0.317213114754098	0.71374	0.928094197983501	0.5	4	0.699346405228758	FALSE
pridinol	-0.469672131147541	0.24561	0.682597643312102	0.25	4	0.315508021390374	FALSE
hecogenin	-0.42	0.37586	0.784690175438597	0	4	0.486187845303867	FALSE
ebselen	0.371967213114754	0.67187	0.919955889121339	0.333333333333333	3	0.831081081081081	FALSE
mevalolactone	0.284808743169399	0.9207	0.976099183508488	0.333333333333333	3	0.868613138686131	FALSE
pipenzolate bromide	0.461803278688525	0.26377	0.699327323943662	0.5	4	0.27007299270073	FALSE
isopropamide iodide	-0.385245901639344	0.48334	0.846977322623829	0.25	4	0.460227272727273	FALSE
cinoxacin	0.394590163934426	0.45421	0.83761374301676	0.5	4	0.467889908256881	FALSE
cicloheximide	0.31	0.73699	0.928094197983501	0.25	4	0.898305084745763	FALSE
amrinone	-0.274098360655738	0.8447	0.947920145672665	0.25	4	0.885714285714286	FALSE
