	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
quinisocaine	0.24016393442623	0.93157	0.979457935742972	0.5	4	0.962566844919786	FALSE
solanine	0.427868852459016	0.3526	0.689915396113602	0.5	4	0.27906976744186	FALSE
sulmazole	-0.645081967213115	0.09041	0.394488966666667	0.666666666666667	3	0.225988700564972	TRUE
glimepiride	0.300327868852459	0.76801	0.917267417883212	0.5	4	0.64963503649635	FALSE
vitexin	-0.294098360655738	0.78663	0.919789893711249	0.5	4	0.71264367816092	FALSE
dydrogesterone	0.211311475409836	0.97896	0.995718726851852	0.5	4	0.974025974025974	FALSE
hydroxyachillin	-0.432459016393443	0.34	0.674333333333333	0.5	4	0.209580838323353	FALSE
trihexyphenidyl	-0.636065573770492	0.09923	0.411657931034483	0.666666666666667	3	0.24812030075188	TRUE
sulfabenzamide	-0.283770491803279	0.81814	0.932879146341463	0.5	4	0.809248554913295	FALSE
Prestwick-642	-0.464098360655738	0.25797	0.623030867158672	0.25	4	0.448275862068966	FALSE
picrotoxinin	0.338196721311475	0.64314	0.861263108384458	0.75	4	0.618320610687023	TRUE
gelsemine	-0.39655737704918	0.44799	0.752982706480305	0.5	4	0.491228070175439	FALSE
canadine	-0.570983606557377	0.09387	0.401227687296417	0.75	4	0.355704697986577	TRUE
Prestwick-682	-0.420819672131148	0.37301	0.706524836415363	0.5	4	0.391608391608392	FALSE
Prestwick-692	-0.829344262295082	0.0016	0.0294985915492958	1	4	0.00680272108843537	TRUE
succinylsulfathiazole	-0.295573770491803	0.78194	0.919789893711249	0.5	4	0.747058823529412	FALSE
benzocaine	-0.679672131147541	0.02228	0.184585569620253	0.75	4	0.10738255033557	TRUE
flunisolide	0.375464480874317	0.28733	0.650317530224525	0.833333333333333	6	0.422535211267606	TRUE
mepenzolate bromide	0.392131147540984	0.32854	0.672313608562691	0.8	5	0.278145695364238	TRUE
solasodine	0.21672131147541	0.88898	0.960920578034682	0.5	6	0.914285714285714	FALSE
eldeline	0.285027322404372	0.61827	0.846564257322176	0.666666666666667	6	0.773049645390071	TRUE
pempidine	0.366065573770492	0.41137	0.739674903846154	0.6	5	0.42	TRUE
promazine	0.458688524590164	0.11226	0.448013231707317	0.833333333333333	6	0.176470588235294	TRUE
famprofazone	0.594918032786885	0.0145	0.140596296296296	1	6	0.0217391304347826	TRUE
metamizole sodium	0.411530054644809	0.19712	0.553712618025751	0.833333333333333	6	0.344262295081967	TRUE
citiolone	0.319508196721311	0.47276	0.765894603960396	0.333333333333333	6	0.522727272727273	FALSE
benfotiamine	0.268524590163934	0.78154	0.919789893711249	0.6	5	0.814814814814815	TRUE
Prestwick-664	0.644754098360656	0.00589	0.0745506666666667	1	6	0.00719424460431655	TRUE
Prestwick-674	0.359180327868852	0.3359	0.672313608562691	0.666666666666667	6	0.404109589041096	TRUE
heliotrine	0.428415300546448	0.16226	0.506053166666667	0.833333333333333	6	0.153153153153153	TRUE
sulfamerazine	0.266065573770492	0.79025	0.919789893711249	0.4	5	0.766917293233083	FALSE
bromopride	0.272459016393443	0.67479	0.879174836146971	0.666666666666667	6	0.669014084507042	TRUE
isosorbide	0.374098360655738	0.5206	0.796787235772358	0.5	4	0.53072625698324	FALSE
fludroxycortide	0.343934426229508	0.49108	0.777929044740024	0.6	5	0.436507936507937	TRUE
halcinonide	0.357377049180328	0.44229	0.752982706480305	0.8	5	0.5	TRUE
Prestwick-665	0.323770491803279	0.56857	0.813307251908397	0.6	5	0.612903225806452	TRUE
Prestwick-675	-0.631639344262295	0.04468	0.262269596412556	0.5	4	0.268041237113402	FALSE
Prestwick-685	0.394262295081967	0.32297	0.670386123417722	0.8	5	0.401639344262295	TRUE
acacetin	-0.676885245901639	0.00298	0.045892	0.5	6	0.00552486187845304	FALSE
methylbenzethonium chloride	0.485573770491803	0.07915	0.364039789473684	0.833333333333333	6	0.356020942408377	TRUE
sulfachlorpyridazine	0.347540983606557	0.47754	0.769170332103321	0.8	5	0.436170212765957	TRUE
helveticoside	-0.519344262295082	0.04997	0.280732746781116	0.5	6	0.155844155844156	FALSE
lanatoside C	-0.555901639344262	0.02842	0.212806	0.333333333333333	6	0.170212765957447	FALSE
beta-escin	-0.528360655737705	0.04353	0.260186164383562	0.166666666666667	6	0.0991735537190083	FALSE
lycorine	-0.629016393442623	0.01923	0.170081554054054	0.8	5	0.226666666666667	TRUE
ethotoin	0.272786885245902	0.67316	0.879174836146971	0.5	6	0.725	FALSE
chlorcyclizine	-0.357049180327869	0.34243	0.678089682779456	0.333333333333333	6	0.232142857142857	FALSE
pramocaine	-0.375901639344262	0.37831	0.706524836415363	0.6	5	0.333333333333333	TRUE
myosmine	-0.456229508196721	0.11549	0.4488715	0.333333333333333	6	0.298342541436464	FALSE
benzamil	0.214590163934426	0.89506	0.963679991783073	0.5	6	0.929936305732484	FALSE
foliosidine	-0.58655737704918	0.01678	0.156893	0.333333333333333	6	0.0489130434782609	FALSE
gossypol	-0.355409836065574	0.34763	0.684282210526316	0.5	6	0.557251908396947	FALSE
karakoline	-0.349398907103825	0.3673	0.70141851744186	0.166666666666667	6	0.512	FALSE
etiocholanolone	-0.456885245901639	0.11471	0.448225044776119	0.5	6	0.415584415584416	FALSE
diphenylpyraline	-0.228415300546448	0.85109	0.943333454699407	0.333333333333333	6	0.90625	FALSE
finasteride	-0.681803278688525	0.00274	0.0436859036144578	0.833333333333333	6	0.0609756097560976	TRUE
betonicine	-0.425081967213115	0.16847	0.510479699074074	0.5	6	0.253164556962025	FALSE
tiapride	0.253606557377049	0.83274	0.939704017241379	0.6	5	0.786764705882353	TRUE
griseofulvin	0.225081967213115	0.91092	0.970859375	0.4	5	0.863945578231292	FALSE
dilazep	-0.189672131147541	0.97649	0.99550265576324	0.4	5	0.972413793103448	FALSE
riluzole	0.430491803278689	0.23374	0.597968187022901	0.8	5	0.207792207792208	TRUE
sulfamethoxazole	-0.272622950819672	0.76688	0.916754264840183	0.6	5	0.790322580645161	TRUE
nalidixic acid	0.323606557377049	0.56889	0.813307251908397	0.4	5	0.417322834645669	FALSE
metaraminol	0.567213114754098	0.09769	0.409859647435897	0.75	4	0.120300751879699	TRUE
kawain	0.201147540983607	0.95815	0.987573503937008	0.6	5	0.975460122699387	TRUE
mebendazole	0.397540983606557	0.31388	0.662652359550562	0.6	5	0.661904761904762	TRUE
clemizole	0.357213114754098	0.44296	0.752982706480305	0.6	5	0.660606060606061	TRUE
ofloxacin	-0.32	0.5833	0.823667421790723	0.4	5	0.635838150289017	FALSE
nitrofurantoin	0.379016393442623	0.36818	0.70141851744186	0.8	5	0.386666666666667	TRUE
mephenesin	0.265245901639344	0.79285	0.919789893711249	0.6	5	0.843971631205674	TRUE
pentolonium	0.268196721311475	0.78287	0.919789893711249	0.4	5	0.794701986754967	FALSE
salbutamol	0.574754098360656	0.04266	0.257336129032258	1	5	0.0614525139664804	TRUE
trimethoprim	-0.381147540983606	0.3617	0.700392455621302	0.6	5	0.282051282051282	TRUE
fenbufen	-0.184754098360656	0.96134	0.987750439560439	0.5	6	0.959537572254335	FALSE
tropicamide	0.332950819672131	0.4234	0.745343551401869	0.5	6	0.41304347826087	FALSE
lomefloxacin	0.219344262295082	0.88091	0.958274904564315	0.5	6	0.864406779661017	FALSE
hydralazine	0.203333333333333	0.92465	0.975315753424657	0.5	6	0.902439024390244	FALSE
6-benzylaminopurine	0.41016393442623	0.28047	0.646364841549296	0.8	5	0.175675675675676	TRUE
prilocaine	-0.313934426229508	0.49463	0.779153930288462	0.5	6	0.439153439153439	FALSE
metoclopramide	0.303606557377049	0.53728	0.802853333333333	0.333333333333333	6	0.384057971014493	FALSE
ketoprofen	-0.333989071038251	0.4197	0.743419891745602	0.166666666666667	6	0.409836065573771	FALSE
nefopam	-0.402622950819672	0.30017	0.657673996655518	0.4	5	0.296551724137931	FALSE
orphenadrine	-0.35	0.36516	0.70141851744186	0.333333333333333	6	0.299145299145299	FALSE
phenelzine	0.214262295081967	0.89595	0.963679991783073	0.5	6	0.83206106870229	FALSE
camptothecin	-0.419180327868852	0.54031	0.803847698412698	0.333333333333333	3	0.818181818181818	FALSE
indapamide	-0.223114754098361	0.86921	0.952886276150628	0.333333333333333	6	0.875	FALSE
mexiletine	-0.235136612021858	0.82694	0.936387941176471	0.333333333333333	6	0.794117647058823	FALSE
ethisterone	-0.597103825136612	0.0139	0.137841666666667	0.833333333333333	6	0	TRUE
vincamine	-0.523770491803279	0.04645	0.267854845814978	0.5	6	0.181286549707602	FALSE
dantrolene	-0.450601092896175	0.12393	0.455301212121212	0.666666666666667	6	0.205128205128205	TRUE
flutamide	-0.398360655737705	0.31183	0.662652359550562	0.6	5	0.363636363636364	TRUE
fenbendazole	-0.303934426229508	0.75695	0.91473305709024	0.25	4	0.694214876033058	FALSE
proglumide	0.339180327868852	0.5092	0.790536973995272	0.4	5	0.449612403100775	FALSE
lisinopril	0.434043715846995	0.4998	0.784458273381295	0.666666666666667	3	0.484126984126984	TRUE
ifenprodil	0.655573770491803	0.03191	0.222181861702128	1	4	0.0869565217391304	TRUE
flavoxate	0.222131147540984	0.96581	0.989237316118936	0.5	4	0.945578231292517	FALSE
difenidol	0.498633879781421	0.33586	0.672313608562691	0.666666666666667	3	0.409090909090909	TRUE
triprolidine	-0.418852459016393	0.37944	0.706524836415363	0.5	4	0.316455696202532	FALSE
fenoterol	0.598032786885246	0.14511	0.479669166666667	1	3	0.158227848101266	TRUE
trazodone	0.641311475409836	0.09402	0.401227687296417	1	3	0.208955223880597	TRUE
lincomycin	-0.411092896174863	0.56333	0.812113403083701	0.333333333333333	3	0.621621621621622	FALSE
flunarizine	0.61344262295082	0.05649	0.303537786885246	1	4	0.108843537414966	TRUE
bufexamac	0.597049180327869	0.06937	0.337566282527881	1	4	0.161971830985915	TRUE
norethisterone	0.797540983606557	0.00336	0.0483215957446808	1	4	0.00675675675675676	TRUE
doxepin	0.485737704918033	0.36663	0.70141851744186	0.666666666666667	3	0.375796178343949	TRUE
cortisone	0.492950819672131	0.34949	0.685774910179641	0.666666666666667	3	0.495867768595041	TRUE
homochlorcyclizine	-0.404754098360656	0.42208	0.745343551401869	0.25	4	0.4296875	FALSE
glafenine	-0.287049180327869	0.80805	0.927839868421053	0.25	4	0.883720930232558	FALSE
telenzepine	0.442950819672131	0.31082	0.662652359550562	0.75	4	0.195652173913043	TRUE
aminoglutethimide	-0.456393442622951	0.44085	0.752982706480305	0.333333333333333	3	0.476190476190476	FALSE
nortriptyline	0.520655737704918	0.15574	0.498444156479218	0.75	4	0.411428571428571	TRUE
dyclonine	-0.243606557377049	0.92284	0.974212693548387	0.5	4	0.919117647058823	FALSE
diethylcarbamazine	0.336229508196721	0.64975	0.861725177304965	0.75	4	0.554621848739496	TRUE
pimethixene	0.446229508196721	0.46723	0.764089937578027	0.333333333333333	3	0.53921568627451	FALSE
econazole	-0.540983606557377	0.12828	0.455383008130081	0	4	0.211864406779661	FALSE
enalapril	-0.306885245901639	0.74744	0.91013856744186	0.25	4	0.615384615384615	FALSE
dropropizine	-0.316065573770492	0.71762	0.8949072	0.25	4	0.707182320441989	FALSE
niflumic acid	-0.332950819672131	0.66082	0.868763323293173	0.5	4	0.625	FALSE
dimenhydrinate	-0.39983606557377	0.43743	0.752982706480305	0.5	4	0.431654676258993	FALSE
fenofibrate	0.260983606557377	0.96006	0.987750439560439	0.333333333333333	3	0.993630573248408	FALSE
chenodeoxycholic acid	-0.581311475409836	0.08362	0.377443379310345	0.5	4	0.361538461538462	FALSE
pergolide	-0.462459016393443	0.26199	0.6235362	0.5	4	0.296296296296296	FALSE
bupivacaine	0.362950819672131	0.55967	0.812113403083701	0.75	4	0.486666666666667	TRUE
pinacidil	-0.328032786885246	0.67728	0.879523333333333	0.5	4	0.679558011049724	FALSE
isotretinoin	-0.354590163934426	0.58783	0.825920010729614	0.5	4	0.619047619047619	FALSE
disopyramide	-0.497377049180328	0.19073	0.548172456140351	0.25	4	0.165680473372781	FALSE
bumetanide	-0.552131147540984	0.11467	0.448225044776119	0.5	4	0.277027027027027	FALSE
perhexiline	0.488852459016393	0.20635	0.567033762993763	0.25	4	0.523316062176166	FALSE
acemetacin	-0.389344262295082	0.47032	0.764781217391304	0.5	4	0.688888888888889	FALSE
clemastine	-0.502131147540984	0.32745	0.672313608562691	0.333333333333333	3	0.491666666666667	FALSE
digoxin	-0.510491803278688	0.16985	0.513472632794457	0.25	4	0.255102040816327	FALSE
meclozine	0.720983606557377	0.00374	0.050740618556701	1	5	0.0130718954248366	TRUE
naringin	0.45344262295082	0.28335	0.647977804878049	0.75	4	0.150943396226415	TRUE
progesterone	0.657704918032787	0.0308	0.2156	1	4	0.0245398773006135	TRUE
butoconazole	0.288524590163934	0.80389	0.926359480633803	0.5	4	0.867403314917127	FALSE
biotin	0.328142076502732	0.7972	0.922665605658709	0.666666666666667	3	0.823529411764706	TRUE
cephaeline	-0.528196721311475	0.07849	0.363050918727915	0.6	5	0.590361445783133	TRUE
velnacrine	-0.31344262295082	0.72608	0.89868643126177	0.5	4	0.682352941176471	FALSE
melatonin	-0.60983606557377	0.05914	0.309831023622047	0.75	4	0.102564102564103	TRUE
neostigmine bromide	-0.386065573770492	0.48059	0.770419400244798	0.5	4	0.557471264367816	FALSE
amiodarone	0.606229508196721	0.02684	0.205535964912281	0.8	5	0.0620689655172414	TRUE
bisacodyl	0.461147540983607	0.26529	0.625702	0.5	4	0.478723404255319	FALSE
colecalciferol	0.365245901639344	0.5516	0.807587184357542	0.25	4	0.484375	FALSE
carbimazole	-0.728852459016393	0.03973	0.247650333333333	0.666666666666667	3	0.116438356164384	TRUE
pilocarpine	-0.444262295081967	0.30724	0.662652359550562	0.5	4	0.460526315789474	FALSE
menadione	-0.472459016393443	0.60584	0.837456223628692	0	2	0.620689655172414	FALSE
niridazole	-0.233770491803279	0.94563	0.983413542494043	0.5	4	0.92896174863388	FALSE
amphotericin B	-0.277704918032787	0.83466	0.939958796216681	0.25	4	0.858974358974359	FALSE
ergocalciferol	-0.405573770491803	0.41955	0.743419891745602	0.25	4	0.422818791946309	FALSE
cisapride	0.437377049180328	0.326	0.672313608562691	0.75	4	0.242424242424242	TRUE
epiandrosterone	0.58	0.0847	0.381004467353952	1	4	0.134831460674157	TRUE
dicloxacillin	-0.384590163934426	0.48533	0.772166852976914	0.5	4	0.478527607361963	FALSE
dinoprost	-0.417704918032787	0.3829	0.707932344632768	0.5	4	0.391608391608392	FALSE
ceforanide	-0.635573770491803	0.04236	0.257336129032258	0.25	4	0.0838323353293413	FALSE
puromycin	0.320163934426229	0.70375	0.887315898174832	0.25	4	0.910112359550562	FALSE
serotonin	-0.317213114754098	0.59454	0.830579359658485	0.4	5	0.468926553672316	FALSE
metixene	-0.360983606557377	0.56639	0.813307251908397	0.25	4	0.592307692307692	FALSE
vigabatrin	-0.649672131147541	0.08641	0.384730238095238	0.666666666666667	3	0.169014084507042	TRUE
fluoxetine	-0.442622950819672	0.3114	0.662652359550562	0.5	4	0.34453781512605	FALSE
glycocholic acid	-0.389508196721311	0.46991	0.764781217391304	0.5	4	0.534883720930233	FALSE
pirenperone	-0.349016393442623	0.47253	0.765894603960396	0.6	5	0.525	TRUE
ciclopirox	-0.594262295081967	0.07173	0.342680912408759	0.5	4	0.245283018867925	FALSE
hexetidine	-0.63016393442623	0.04553	0.264883422222222	0.75	4	0.0989010989010989	TRUE
cefotiam	-0.325737704918033	0.68538	0.883033877952756	0.5	4	0.733766233766234	FALSE
nitrofural	-0.254098360655738	0.89564	0.963679991783073	0.5	4	0.930817610062893	FALSE
biperiden	-0.790819672131148	0.00085	0.0179459677419355	1	5	0.0408163265306122	TRUE
iohexol	-0.517049180327869	0.16081	0.504027631578947	0.75	4	0.321167883211679	TRUE
thiostrepton	-0.444426229508197	0.30683	0.662652359550562	0.25	4	0.527777777777778	FALSE
salsolidin	0.461639344262295	0.26413	0.624090559566787	0.75	4	0.189873417721519	TRUE
probenecid	0.301147540983607	0.76556	0.916754264840183	0.25	4	0.686666666666667	FALSE
selegiline	-0.39344262295082	0.45758	0.758192683544304	0.25	4	0.414012738853503	FALSE
6-azathymine	0.609016393442623	0.0598	0.309831023622047	1	4	0.101449275362319	TRUE
omeprazole	0.708688524590164	0.01435	0.140570970149254	1	4	0.073394495412844	TRUE
cetirizine	0.524918032786885	0.15006	0.490401670822943	0.75	4	0.247619047619048	TRUE
norcyclobenzaprine	0.513934426229508	0.16489	0.509373075117371	0.75	4	0.346153846153846	TRUE
L-methionine sulfoximine	0.289344262295082	0.80094	0.924541851851852	0.75	4	0.739130434782609	TRUE
phenacetin	0.506393442622951	0.17591	0.522089615384615	0.75	4	0.106870229007634	TRUE
betahistine	0.487868852459016	0.20792	0.567033762993763	0.75	4	0.299270072992701	TRUE
benperidol	0.261639344262295	0.87745	0.957675308333333	0.5	4	0.846666666666667	FALSE
propylthiouracil	0.573114754098361	0.09152	0.398005581395349	1	4	0.225	TRUE
etifenin	-0.362622950819672	0.56078	0.812113403083701	0.25	4	0.597701149425287	FALSE
pyrazinamide	0.441967213114754	0.31342	0.662652359550562	0.5	4	0.322834645669291	FALSE
tiabendazole	0.487704918032787	0.20836	0.567033762993763	0.75	4	0.207547169811321	TRUE
atovaquone	0.287868852459016	0.91456	0.970931905920519	0.333333333333333	3	0.929133858267717	FALSE
tobramycin	0.423770491803279	0.36416	0.70141851744186	0.75	4	0.485074626865672	TRUE
tolazamide	-0.454699453551913	0.44506	0.752982706480305	0.666666666666667	3	0.333333333333333	TRUE
cefaclor	-0.564754098360656	0.1003	0.411657931034483	0.75	4	0.172619047619048	TRUE
terconazole	-0.22327868852459	0.96415	0.989156724137931	0.25	4	0.976744186046512	FALSE
orciprenaline	0.238524590163934	0.93533	0.981194539631705	0.5	4	0.936416184971098	FALSE
trimethadione	-0.392622950819672	0.46012	0.758808364779874	0.5	4	0.488095238095238	FALSE
rifampicin	-0.522950819672131	0.15266	0.492906206896552	0.5	4	0.276595744680851	FALSE
methoxamine	-0.46655737704918	0.25243	0.613967142857143	0.5	4	0.384615384615385	FALSE
tetramisole	0.30327868852459	0.7589	0.91473305709024	0.75	4	0.661764705882353	TRUE
nifuroxazide	-0.404590163934426	0.42244	0.745343551401869	0.5	4	0.48936170212766	FALSE
colistin	-0.766393442622951	0.00598	0.0745506666666667	1	4	0.0232558139534884	TRUE
tiaprofenic acid	-0.411311475409836	0.40161	0.728126717451524	0.25	4	0.43030303030303	FALSE
sisomicin	-0.258688524590164	0.88486	0.959636901408451	0.25	4	0.87012987012987	FALSE
lovastatin	-0.592786885245902	0.07315	0.346932427536232	0.25	4	0.0923076923076923	FALSE
ethionamide	-0.286120218579235	0.91799	0.972387896440129	0.333333333333333	3	0.925	FALSE
R-atenolol	0.309672131147541	0.73808	0.904631760299625	0.75	4	0.601626016260163	TRUE
pregnenolone	-0.585245901639344	0.07993	0.365833461538462	0.5	4	0.089171974522293	FALSE
vancomycin	-0.542295081967213	0.12673	0.455383008130081	0.75	4	0.319444444444444	TRUE
nystatin	-0.822131147540984	0.01117	0.11697224	1	3	0.0143884892086331	TRUE
tenoxicam	-0.267377049180328	0.8632	0.950778026868178	0.5	4	0.917808219178082	FALSE
suxibuzone	-0.395409836065574	0.45186	0.752982706480305	0.25	4	0.505681818181818	FALSE
skimmianine	0.569508196721311	0.09525	0.403502427184466	1	4	0.172131147540984	TRUE
ricinine	0.336885245901639	0.64767	0.861725177304965	0.75	4	0.623287671232877	TRUE
estropipate	-0.434590163934426	0.33421	0.672313608562691	0.5	4	0.331034482758621	FALSE
tetryzoline	0.317814207650273	0.83372	0.939958796216681	0.666666666666667	3	0.772151898734177	TRUE
benzethonium chloride	0.570491803278689	0.18861	0.546217898230088	1	3	0.315789473684211	TRUE
fluorometholone	0.307868852459016	0.74418	0.90785798695247	0.5	4	0.727272727272727	FALSE
etanidazole	0.46327868852459	0.26012	0.6235362	0.75	4	0.302325581395349	TRUE
kinetin	0.368032786885246	0.54163	0.803847698412698	0.75	4	0.411764705882353	TRUE
anabasine	0.431475409836066	0.50649	0.789131116389549	0.333333333333333	3	0.439393939393939	FALSE
delsoline	0.391311475409836	0.46433	0.762619786700126	0.75	4	0.488888888888889	TRUE
Prestwick-689	0.443770491803279	0.30855	0.662652359550562	0.5	4	0.217391304347826	FALSE
hexestrol	0.335245901639344	0.65293	0.865065025278059	0.5	4	0.771428571428571	FALSE
trioxysalen	0.658196721311475	0.03067	0.2156	1	4	0.0956521739130435	TRUE
cefalotin	0.463606557377049	0.25919	0.6235362	0.75	4	0.221238938053097	TRUE
abamectin	0.356065573770492	0.58263	0.823609794816415	0.5	4	0.666666666666667	FALSE
tetrandrine	-0.511475409836066	0.16825	0.510479699074074	0	4	0.212962962962963	FALSE
fluorocurarine	-0.292622950819672	0.79118	0.919789893711249	0.5	4	0.832460732984293	FALSE
napelline	0.436065573770492	0.33017	0.672313608562691	0.75	4	0.392592592592593	TRUE
cefmetazole	0.281311475409836	0.82448	0.93466	0.75	4	0.8	TRUE
strophanthidin	-0.564918032786885	0.10008	0.411657931034483	0.5	4	0.0898876404494382	FALSE
cefuroxime	-0.157868852459016	0.99936	0.99936	0.5	4	1	FALSE
altizide	-0.423770491803279	0.36431	0.70141851744186	0.25	4	0.34640522875817	FALSE
sulfaquinoxaline	-0.370491803278689	0.67578	0.879174836146971	0.666666666666667	3	0.709876543209877	TRUE
nadide	-0.497213114754098	0.19096	0.548172456140351	0.25	4	0.203488372093023	FALSE
terazosin	-0.445081967213115	0.30528	0.662652359550562	0.5	4	0.477611940298507	FALSE
butamben	-0.428852459016393	0.34996	0.685774910179641	0.5	4	0.343065693430657	FALSE
alclometasone	0.312622950819672	0.72841	0.89868643126177	0.25	4	0.708860759493671	FALSE
ramifenazone	-0.270327868852459	0.85515	0.946231065088757	0.5	4	0.828025477707006	FALSE
streptozocin	-0.608688524590164	0.06008	0.309831023622047	0.75	4	0.166666666666667	TRUE
sulfamethizole	-0.400655737704918	0.43487	0.752982706480305	0.25	4	0.421348314606742	FALSE
phenazopyridine	0.338032786885246	0.64348	0.861263108384458	0.75	4	0.75974025974026	TRUE
sulfapyridine	-0.472950819672131	0.23866	0.597968187022901	0.25	4	0.185840707964602	FALSE
leflunomide	-0.385409836065574	0.48277	0.771575682926829	0.25	4	0.607407407407407	FALSE
podophyllotoxin	-0.562950819672131	0.10216	0.416596386292835	0.75	4	0.388349514563107	TRUE
propidium iodide	-0.349016393442623	0.60623	0.837456223628692	0.5	4	0.509933774834437	FALSE
pheneticillin	-0.414918032786885	0.39043	0.714152479108635	0.5	4	0.516339869281046	FALSE
metoprolol	-0.347704918032787	0.61069	0.841008412197687	0.25	4	0.656488549618321	FALSE
medrysone	0.576775956284153	0.01992	0.172683973509934	0.833333333333333	6	0.173228346456693	TRUE
demeclocycline	0.568415300546448	0.02311	0.186391963190184	0.833333333333333	6	0.0229007633587786	TRUE
meclofenoxate	0.391366120218579	0.24552	0.603904943820225	0.833333333333333	6	0.372727272727273	TRUE
levonorgestrel	0.670983606557377	0.00337	0.0483215957446808	1	6	0.0387596899224806	TRUE
cloperastine	0.398688524590164	0.22729	0.591496242544732	0.666666666666667	6	0.61139896373057	TRUE
sulfamethoxypyridazine	0.549180327868853	0.05998	0.309831023622047	1	5	0.1	TRUE
flumetasone	0.280327868852459	0.63879	0.859379352517986	0.5	6	0.6	FALSE
flunixin	0.689344262295082	0.00706	0.0839646846846847	1	5	0	TRUE
fenoprofen	0.575737704918033	0.02024	0.174303684210526	1	6	0.0431034482758621	TRUE
furaltadone	0.404808743169399	0.2127	0.575042350515464	0.833333333333333	6	0.273381294964029	TRUE
bendroflumethiazide	0.398415300546448	0.2279	0.591906944444444	0.833333333333333	6	0.289855072463768	TRUE
eucatropine	0.535409836065574	0.0389	0.245990821256039	1	6	0.125	TRUE
flecainide	0.292622950819672	0.58442	0.824359676724138	0.333333333333333	6	0.551724137931034	FALSE
spiramycin	0.295027322404372	0.57402	0.81680177173913	0.666666666666667	6	0.56441717791411	TRUE
ethoxyquin	-0.243114754098361	0.86413	0.950778026868178	0.4	5	0.840579710144927	FALSE
sulfadimidine	0.229945355191257	0.84571	0.943333454699407	0.666666666666667	6	0.832116788321168	TRUE
dicoumarol	0.256885245901639	0.74028	0.906479438727783	0.5	6	0.590909090909091	FALSE
isocarboxazid	-0.524754098360656	0.08209	0.373110451388889	0.2	5	0.0839160839160839	FALSE
mephentermine	0.448032786885246	0.19618	0.552257247311828	0.8	5	0.169491525423729	TRUE
cefazolin	-0.474918032786885	0.14728	0.485615919395466	0.4	5	0.049079754601227	FALSE
glycopyrronium bromide	-0.294754098360656	0.68328	0.883033877952756	0.6	5	0.741935483870968	TRUE
diethylstilbestrol	-0.751147540983607	0.00057	0.0124355	1	6	0	TRUE
tinidazole	-0.21344262295082	0.89809	0.96518867816092	0.666666666666667	6	0.897142857142857	TRUE
guaifenesin	-0.272185792349727	0.67586	0.879174836146971	0.333333333333333	6	0.845360824742268	FALSE
thiamazole	-0.462677595628415	0.10671	0.431121574074074	0.666666666666667	6	0.22463768115942	TRUE
lithocholic acid	-0.439726775956284	0.1416	0.474412321428571	0.5	6	0.0863309352517986	FALSE
alpha-ergocryptine	-0.267868852459016	0.69419	0.884224406614786	0.5	6	0.697530864197531	FALSE
atractyloside	-0.61327868852459	0.02424	0.192304	0.8	5	0.121212121212121	TRUE
guanadrel	-0.669672131147541	0.00975	0.10635625	0.6	5	0.0579710144927536	TRUE
alexidine	0.537213114754098	0.13309	0.461939210526316	0.75	4	0.420512820512821	TRUE
merbromin	-0.696065573770492	0.00611	0.0754527358490566	0.8	5	0.040650406504065	TRUE
sulfadimethoxine	-0.743934426229508	0.00235	0.03995	0.8	5	0.00740740740740741	TRUE
calcium folinate	-0.607704918032787	0.02633	0.205154583333333	0.6	5	0.128787878787879	TRUE
mimosine	-0.411475409836066	0.56238	0.812113403083701	0.333333333333333	3	0.613333333333333	FALSE
ribostamycin	0.424918032786885	0.36111	0.700392455621302	0.75	4	0.188811188811189	TRUE
vidarabine	0.544098360655738	0.12444	0.455301212121212	0.75	4	0.157894736842105	TRUE
proadifen	-0.570655737704918	0.0941	0.401227687296417	0.25	4	0.130434782608696	FALSE
hexylcaine	-0.406885245901639	0.41543	0.742260068119891	0.5	4	0.333333333333333	FALSE
sulfanilamide	-0.45344262295082	0.28335	0.647977804878049	0.25	4	0.25	FALSE
corbadrine	0.450327868852459	0.29182	0.650753628620102	0.5	4	0.335526315789474	FALSE
isoetarine	0.461967213114754	0.26333	0.623988227848101	0.75	4	0.2	TRUE
sulfametoxydiazine	0.640327868852459	0.03952	0.24752	1	4	0.113207547169811	TRUE
zomepirac	0.662131147540984	0.02903	0.214220056179775	1	4	0.0588235294117647	TRUE
drofenine	0.474262295081967	0.2355	0.597968187022901	0.75	4	0.254901960784314	TRUE
pridinol	0.251967213114754	0.90097	0.967489524200164	0.5	4	0.865079365079365	FALSE
hecogenin	0.308196721311475	0.74281	0.90741052238806	0.5	4	0.679389312977099	FALSE
ebselen	0.523934426229508	0.27891	0.646096543209877	0.666666666666667	3	0.527027027027027	TRUE
mevalolactone	-0.329125683060109	0.79331	0.919789893711249	0.333333333333333	3	0.84	FALSE
pipenzolate bromide	0.377868852459016	0.5076	0.789131116389549	0.75	4	0.467153284671533	TRUE
isopropamide iodide	0.413770491803279	0.39401	0.717328358831711	0.25	4	0.343065693430657	FALSE
cinoxacin	0.495737704918033	0.19343	0.550291106290672	0.75	4	0.146788990825688	TRUE
cicloheximide	-0.593606557377049	0.07242	0.3447192	0.75	4	0.281481481481481	TRUE
amrinone	0.340491803278689	0.63483	0.858463295454545	0.75	4	0.72992700729927	TRUE
